Category,Price,Rating,Stock,Discount
Missing,8313.0,2.7186970795339924,In Stock,16.0
Missing,2695.0,3.778066899255494,Out of Stock,5.0
C,9809.0,2.143746643611081,Missing,8.0
Missing,7046.0,1.7140775121820453,In Stock,5.0
Missing,6235.0,2.102911271314409,Out of Stock,24.516624685138538
Missing,7534.0,4.414725463391546,Missing,24.516624685138538
Missing,5016.970630372492,1.003102892580014,Out of Stock,21.0
Missing,4863.0,3.0382925191086185,Out of Stock,24.516624685138538
A,5271.0,3.0382925191086185,In Stock,45.0
Missing,947.0,3.0382925191086185,Missing,5.0
Missing,5946.0,3.6604478943981777,Out of Stock,24.516624685138538
Missing,9257.0,3.0382925191086185,Missing,24.516624685138538
Missing,5016.970630372492,4.554561616302786,In Stock,35.0
Missing,7479.0,3.0382925191086185,Out of Stock,15.0
Missing,6205.0,3.6443532284858016,Missing,29.0
A,1682.0,3.0382925191086185,In Stock,45.0
Missing,918.0,1.7160065833351572,Out of Stock,34.0
Missing,2863.0,2.3082694158470334,In Stock,44.0
Missing,9692.0,3.0382925191086185,In Stock,26.0
Missing,4917.0,3.0382925191086185,Out of Stock,21.0
Missing,8537.0,2.955839570412353,Missing,10.0
D,5144.0,3.992799957126113,Out of Stock,27.0
Missing,2806.0,1.0746418845474637,Out of Stock,30.0
Missing,9585.0,4.723567028801993,In Stock,24.0
Missing,564.0,3.0382925191086185,Missing,49.0
Missing,1036.0,1.3912647972450225,In Stock,39.0
Missing,7268.0,4.137400068629105,In Stock,35.0
Missing,2122.0,1.070220143254514,Missing,24.516624685138538
C,2261.0,1.154137275042021,Out of Stock,11.0
B,722.0,3.0382925191086185,Missing,19.0
Missing,1022.0,3.0382925191086185,Missing,1.0
Missing,5237.0,4.854664208038117,Missing,49.0
Missing,3549.0,3.218806010696236,In Stock,1.0
Missing,9115.0,1.0057146792290896,Missing,24.516624685138538
C,6676.0,3.5448237698474534,Missing,24.516624685138538
Missing,6530.0,3.0382925191086185,In Stock,26.0
Missing,5016.970630372492,2.028452657691365,In Stock,37.0
Missing,6438.0,1.607100153379533,Missing,39.0
Missing,3471.0,2.167357133037513,Out of Stock,5.0
A,3231.0,2.64807174829098,Out of Stock,8.0
Missing,5674.0,3.0382925191086185,Missing,24.516624685138538
C,1260.0,3.628810070923449,Out of Stock,43.0
Missing,249.0,3.090414207762457,In Stock,26.0
Missing,8170.0,4.028107377373907,Out of Stock,35.0
Missing,3432.0,1.3927640802714794,Missing,45.0
A,2720.0,3.068155231448395,In Stock,23.0
Missing,8925.0,1.0070123171523289,Out of Stock,20.0
C,1250.0,2.805398279237349,Out of Stock,20.0
Missing,1903.0,3.0382925191086185,Out of Stock,46.0
D,7139.0,3.0382925191086185,Missing,43.0
C,8596.0,4.573302123190464,Out of Stock,35.0
C,6564.0,2.3503275400139074,In Stock,49.0
Missing,2905.0,3.0382925191086185,Out of Stock,27.0
B,6381.0,4.1717808137240535,Out of Stock,31.0
Missing,4347.0,3.0382925191086185,Out of Stock,41.0
Missing,291.0,3.961543721430368,Missing,39.0
Missing,562.0,1.6441076247423672,Missing,3.0
Missing,614.0,3.0382925191086185,Out of Stock,13.0
B,5016.970630372492,3.0382925191086185,Missing,24.516624685138538
Missing,9617.0,3.0382925191086185,Out of Stock,24.516624685138538
D,5341.0,3.0382925191086185,Missing,24.516624685138538
Missing,2997.0,2.94105536708034,Out of Stock,24.516624685138538
Missing,1665.0,4.860212846144496,Missing,34.0
Missing,2577.0,3.0382925191086185,Out of Stock,49.0
A,5778.0,3.0382925191086185,In Stock,20.0
Missing,9697.0,3.660483930330342,In Stock,40.0
Missing,5016.970630372492,2.768843803112533,Out of Stock,45.0
Missing,1481.0,1.1997764566550997,Missing,26.0
Missing,4870.0,3.0382925191086185,Out of Stock,2.0
Missing,7087.0,4.2858110240525695,In Stock,35.0
C,3650.0,3.0382925191086185,In Stock,37.0
Missing,3024.0,3.0382925191086185,In Stock,16.0
Missing,328.0,3.0382925191086185,Out of Stock,41.0
Missing,1538.0,3.0382925191086185,Missing,41.0
A,5721.0,3.5787098926367222,Missing,40.0
Missing,9329.0,3.0382925191086185,In Stock,48.0
Missing,3568.0,4.1094718195275295,Out of Stock,11.0
Missing,7252.0,3.0382925191086185,Out of Stock,36.0
C,9119.0,2.5889490467889904,In Stock,10.0
D,8081.0,3.646534010385045,In Stock,12.0
Missing,5016.970630372492,3.701078772654003,In Stock,30.0
Missing,381.0,3.0382925191086185,Out of Stock,21.0
Missing,1249.0,2.5597631179162104,In Stock,49.0
B,6446.0,3.54179016457523,Out of Stock,24.516624685138538
C,8709.0,3.0382925191086185,Missing,19.0
Missing,5539.0,1.8096055711712256,Out of Stock,17.0
C,7288.0,2.0449345165071757,Missing,15.0
D,6778.0,3.0382925191086185,In Stock,41.0
Missing,7675.0,3.0382925191086185,Out of Stock,1.0
Missing,9236.0,3.0382925191086185,Out of Stock,15.0
Missing,2705.0,4.527438671193559,In Stock,7.0
D,4246.0,3.0382925191086185,Out of Stock,34.0
Missing,2228.0,3.189855923072394,In Stock,23.0
Missing,7314.0,4.620648664731213,Missing,30.0
D,8737.0,4.095370531645545,Missing,41.0
Missing,3536.0,3.0382925191086185,In Stock,13.0
Missing,5272.0,3.0382925191086185,Missing,25.0
Missing,5113.0,3.0382925191086185,Out of Stock,17.0
Missing,2735.0,2.920832286010129,Missing,26.0
Missing,2432.0,3.0382925191086185,Out of Stock,16.0
Missing,5016.970630372492,1.6337096334325758,In Stock,46.0
Missing,5736.0,3.0382925191086185,Missing,14.0
Missing,3241.0,4.859328885943068,Missing,7.0
D,434.0,3.0382925191086185,Out of Stock,6.0
B,9715.0,4.556296310407639,Missing,1.0
Missing,2666.0,2.9816969896955987,In Stock,28.0
C,3215.0,2.376312443809915,In Stock,24.516624685138538
C,736.0,3.0382925191086185,In Stock,12.0
Missing,4650.0,1.1705236652662323,Out of Stock,11.0
C,4392.0,2.7290709788571568,Missing,13.0
Missing,535.0,3.0382925191086185,Missing,9.0
Missing,703.0,1.3294513702033006,Out of Stock,4.0
Missing,620.0,3.0382925191086185,Out of Stock,33.0
D,4290.0,3.0382925191086185,Missing,13.0
A,8171.0,2.059080055374693,Out of Stock,14.0
Missing,1305.0,3.0382925191086185,In Stock,38.0
Missing,1078.0,4.705406943730678,Missing,23.0
Missing,6285.0,2.6079269196478303,In Stock,27.0
Missing,6551.0,4.246589691739439,In Stock,5.0
C,9566.0,3.0382925191086185,Out of Stock,1.0
C,5016.970630372492,3.0382925191086185,Out of Stock,24.516624685138538
Missing,9442.0,2.6907269838631973,In Stock,39.0
A,1521.0,3.0382925191086185,In Stock,29.0
Missing,1704.0,2.8535947570034668,In Stock,6.0
Missing,158.0,3.0382925191086185,Out of Stock,12.0
Missing,231.0,1.4444003053710293,In Stock,38.0
D,8041.0,4.2507262683713325,In Stock,5.0
A,420.0,2.6638460181672,Missing,1.0
C,7645.0,3.0382925191086185,Missing,25.0
D,5297.0,3.933676945392267,In Stock,5.0
Missing,4636.0,3.0382925191086185,Missing,8.0
C,7341.0,3.0382925191086185,Missing,21.0
B,1971.0,3.0382925191086185,Missing,1.0
Missing,4945.0,2.2364507255067942,Out of Stock,7.0
B,3412.0,3.0382925191086185,Out of Stock,24.0
B,2940.0,2.809246903821382,Missing,47.0
Missing,5016.970630372492,4.535290669853159,Missing,31.0
Missing,3280.0,3.0382925191086185,Out of Stock,29.0
Missing,409.0,3.0382925191086185,Out of Stock,16.0
B,8690.0,3.0382925191086185,Out of Stock,1.0
Missing,9287.0,4.696252556756083,Missing,2.0
Missing,3590.0,4.099343053973303,Out of Stock,24.516624685138538
D,7644.0,3.0382925191086185,Out of Stock,24.516624685138538
Missing,2428.0,3.0382925191086185,Out of Stock,47.0
A,5310.0,3.6491763940230895,Out of Stock,1.0
Missing,2699.0,4.340577472041069,Out of Stock,40.0
Missing,3341.0,4.841266708508417,Missing,44.0
Missing,7173.0,1.9388835875204125,Missing,13.0
B,7293.0,1.9581009208137077,In Stock,29.0
Missing,4004.0,3.0382925191086185,Out of Stock,31.0
Missing,6722.0,2.419346271313845,In Stock,8.0
Missing,1328.0,2.909360250537106,Missing,27.0
B,8583.0,3.0382925191086185,In Stock,31.0
B,4461.0,3.0382925191086185,In Stock,39.0
D,4888.0,3.0382925191086185,In Stock,2.0
Missing,9374.0,3.0028560954050536,Missing,28.0
Missing,8339.0,3.918305268050125,In Stock,41.0
Missing,7640.0,3.0382925191086185,Missing,0.0
Missing,1700.0,1.3836135052314509,In Stock,13.0
Missing,680.0,3.0382925191086185,In Stock,18.0
Missing,2541.0,3.632204748264497,Missing,37.0
Missing,6322.0,3.0382925191086185,Out of Stock,24.516624685138538
B,6924.0,4.068935004804429,In Stock,24.516624685138538
B,1103.0,3.0382925191086185,Missing,47.0
C,9686.0,1.7999740116247285,Out of Stock,19.0
Missing,8669.0,4.641905701662897,Out of Stock,12.0
Missing,4097.0,3.0382925191086185,Out of Stock,34.0
Missing,8281.0,3.0382925191086185,Missing,12.0
Missing,1832.0,3.0382925191086185,In Stock,28.0
B,3741.0,3.0382925191086185,Missing,47.0
Missing,7054.0,3.0382925191086185,Out of Stock,49.0
Missing,6355.0,2.7646612809993303,Out of Stock,0.0
A,1511.0,2.9675683423004284,Out of Stock,7.0
Missing,1545.0,2.141572749772912,In Stock,29.0
D,828.0,2.153464497259371,Out of Stock,8.0
D,6483.0,3.0382925191086185,Missing,33.0
Missing,3704.0,2.936554309967718,In Stock,1.0
B,3650.0,1.4553014488397469,Missing,34.0
Missing,6354.0,2.872548993774975,In Stock,46.0
Missing,3093.0,1.103927782244961,Missing,42.0
D,8585.0,3.0382925191086185,Missing,43.0
C,9832.0,4.967090649554048,Out of Stock,2.0
A,3726.0,3.0382925191086185,In Stock,26.0
Missing,7030.0,3.0382925191086185,Out of Stock,19.0
Missing,5769.0,3.0382925191086185,Out of Stock,18.0
Missing,2883.0,2.755392182553186,Out of Stock,35.0
Missing,3736.0,1.0274014575018144,Missing,26.0
Missing,7702.0,1.1597475792875311,Out of Stock,21.0
Missing,4437.0,3.0382925191086185,In Stock,8.0
C,6987.0,3.0382925191086185,Missing,24.516624685138538
Missing,7648.0,3.0382925191086185,In Stock,45.0
Missing,1670.0,3.0382925191086185,Missing,13.0
B,5335.0,3.0382925191086185,Out of Stock,12.0
A,6117.0,3.0382925191086185,In Stock,26.0
B,1695.0,3.137216935730504,In Stock,7.0
B,4769.0,3.199256476549933,Missing,41.0
Missing,8325.0,3.7499952445002265,Missing,6.0
Missing,1804.0,3.0382925191086185,In Stock,7.0
Missing,9951.0,3.0382925191086185,In Stock,26.0
Missing,4828.0,3.0382925191086185,In Stock,22.0
Missing,1698.0,3.0891231681012314,In Stock,11.0
C,2571.0,1.2425196422667808,In Stock,22.0
Missing,3691.0,4.799496226122256,Missing,37.0
Missing,5016.970630372492,3.0382925191086185,Out of Stock,23.0
D,6967.0,2.9294789139842865,In Stock,39.0
Missing,9148.0,3.0382925191086185,Missing,46.0
A,3701.0,3.0382925191086185,In Stock,12.0
Missing,6867.0,3.0382925191086185,Missing,3.0
C,2610.0,2.7912042416852207,Missing,10.0
Missing,7606.0,3.6542273863931314,In Stock,24.516624685138538
Missing,3135.0,4.594448915399168,Missing,28.0
D,5597.0,3.116135383834756,In Stock,27.0
Missing,1839.0,4.274956660699364,Out of Stock,16.0
D,4763.0,3.972744227384923,Missing,42.0
Missing,4219.0,3.0382925191086185,In Stock,37.0
Missing,5608.0,4.157697336735428,Out of Stock,6.0
B,5195.0,3.689327293029892,Missing,3.0
C,2540.0,3.0382925191086185,In Stock,40.0
Missing,6716.0,1.7903990305576372,In Stock,7.0
B,3722.0,3.0382925191086185,Out of Stock,37.0
Missing,8682.0,1.1906363377840607,Missing,47.0
C,2647.0,3.0382925191086185,In Stock,24.516624685138538
A,4104.0,3.0382925191086185,Out of Stock,39.0
C,6952.0,4.511057655143444,Missing,4.0
Missing,9928.0,3.0382925191086185,In Stock,49.0
Missing,5712.0,2.747244805164672,Out of Stock,45.0
Missing,251.0,1.0331563051446873,Out of Stock,44.0
Missing,3611.0,1.915730729536624,Missing,36.0
Missing,3295.0,1.5374126752191493,Missing,11.0
Missing,889.0,3.0382925191086185,Out of Stock,45.0
C,1972.0,2.2472597886538628,In Stock,10.0
Missing,5429.0,4.958336197386105,In Stock,2.0
Missing,4415.0,1.4463942073567808,Out of Stock,45.0
Missing,6889.0,3.0382925191086185,Missing,13.0
Missing,5016.970630372492,3.0382925191086185,Out of Stock,16.0
D,2507.0,3.0382925191086185,Out of Stock,45.0
Missing,8945.0,4.670162360548385,Out of Stock,11.0
Missing,6533.0,1.3923237307536795,In Stock,32.0
Missing,4318.0,2.130970062385172,Out of Stock,24.516624685138538
Missing,2173.0,3.0382925191086185,Out of Stock,24.0
Missing,2996.0,3.3973758435143004,Missing,49.0
D,521.0,1.109541284390204,Out of Stock,30.0
C,4158.0,3.2560110783637324,Missing,7.0
Missing,7314.0,3.0382925191086185,Missing,41.0
Missing,3430.0,3.0382925191086185,Out of Stock,27.0
Missing,5016.970630372492,2.284835920474739,In Stock,28.0
Missing,5556.0,3.0382925191086185,In Stock,1.0
C,7425.0,2.3263206410049206,Missing,22.0
Missing,6689.0,1.0155582851684466,In Stock,20.0
Missing,5132.0,3.0382925191086185,Out of Stock,43.0
Missing,5475.0,3.0382925191086185,Out of Stock,13.0
Missing,5016.970630372492,3.0382925191086185,Out of Stock,6.0
D,8273.0,4.152618603391821,Missing,7.0
Missing,5565.0,3.0382925191086185,Missing,47.0
B,4071.0,4.201654638984054,Missing,32.0
Missing,2269.0,3.0382925191086185,Missing,31.0
Missing,7671.0,2.062739331688438,Missing,24.516624685138538
B,3472.0,3.0382925191086185,Out of Stock,41.0
Missing,3430.0,3.0382925191086185,In Stock,27.0
Missing,3668.0,3.0382925191086185,Missing,20.0
Missing,5016.970630372492,3.0382925191086185,In Stock,11.0
Missing,8460.0,3.0382925191086185,In Stock,18.0
Missing,296.0,3.0382925191086185,In Stock,11.0
Missing,3145.0,1.8483072960896172,In Stock,15.0
A,3545.0,3.0382925191086185,Missing,18.0
Missing,3688.0,3.0382925191086185,In Stock,7.0
A,7243.0,3.0382925191086185,Out of Stock,7.0
A,5124.0,1.1143787592663257,In Stock,24.516624685138538
Missing,4924.0,4.904717380704733,Out of Stock,13.0
Missing,9157.0,3.0382925191086185,Missing,49.0
Missing,1135.0,3.0382925191086185,In Stock,42.0
Missing,4267.0,3.0382925191086185,Missing,19.0
D,5969.0,3.0382925191086185,Out of Stock,17.0
D,6161.0,3.0382925191086185,Missing,39.0
Missing,7874.0,3.0073232701661863,Out of Stock,34.0
Missing,317.0,3.0382925191086185,Out of Stock,27.0
Missing,1557.0,3.860771350735504,Missing,15.0
Missing,571.0,3.030143277607736,Missing,37.0
Missing,8282.0,4.8516579645561695,Out of Stock,2.0
Missing,5016.970630372492,3.0382925191086185,In Stock,48.0
Missing,5219.0,3.0382925191086185,Missing,19.0
Missing,2760.0,3.705958435276843,Out of Stock,11.0
Missing,9501.0,3.0382925191086185,Out of Stock,15.0
Missing,7629.0,4.411939077388649,In Stock,3.0
Missing,6868.0,3.98816239671781,Missing,20.0
Missing,8863.0,3.0382925191086185,In Stock,15.0
C,3465.0,3.0382925191086185,Out of Stock,40.0
A,6319.0,3.0382925191086185,Out of Stock,47.0
Missing,498.0,4.257966268010163,In Stock,35.0
Missing,3452.0,3.150789247813135,In Stock,33.0
Missing,1802.0,3.0382925191086185,Out of Stock,24.516624685138538
Missing,3066.0,3.0382925191086185,Out of Stock,34.0
Missing,2148.0,3.0382925191086185,In Stock,23.0
D,4943.0,3.0382925191086185,Missing,14.0
Missing,1425.0,3.0382925191086185,Missing,25.0
D,1083.0,3.2856516321952367,Out of Stock,28.0
Missing,398.0,2.1283051086160096,Out of Stock,20.0
C,4902.0,3.965778543877458,Out of Stock,31.0
Missing,1735.0,3.5087107241986657,In Stock,20.0
Missing,7213.0,3.0382925191086185,In Stock,7.0
Missing,284.0,3.0382925191086185,Missing,7.0
D,2655.0,3.0382925191086185,In Stock,32.0
Missing,9029.0,1.1550305487835026,Missing,24.516624685138538
Missing,1690.0,4.768949677623761,Missing,11.0
B,3837.0,3.0382925191086185,Out of Stock,18.0
Missing,6216.0,1.912289774361827,In Stock,35.0
Missing,6135.0,4.166996242368398,Out of Stock,40.0
Missing,5325.0,2.175326498491873,Out of Stock,11.0
D,9569.0,3.0382925191086185,Out of Stock,32.0
Missing,6916.0,4.33207349645741,Missing,42.0
Missing,6993.0,3.20979382373768,Out of Stock,40.0
A,1628.0,3.0382925191086185,Out of Stock,11.0
Missing,7891.0,2.2022896033094472,In Stock,47.0
Missing,5016.970630372492,3.0382925191086185,Out of Stock,36.0
B,9780.0,3.0382925191086185,Missing,15.0
A,8325.0,3.0382925191086185,Out of Stock,31.0
Missing,2570.0,3.0382925191086185,Out of Stock,16.0
Missing,868.0,3.0382925191086185,Out of Stock,21.0
Missing,9303.0,3.0382925191086185,Out of Stock,13.0
Missing,4147.0,4.341512883470044,In Stock,21.0
C,889.0,3.0382925191086185,In Stock,26.0
D,568.0,4.482026662167312,Missing,3.0
C,1466.0,2.5340613320685823,In Stock,37.0
Missing,7111.0,3.0382925191086185,Missing,24.516624685138538
D,5016.970630372492,4.923387095620516,In Stock,42.0
Missing,8984.0,2.1375805383576907,In Stock,22.0
B,5655.0,3.0382925191086185,In Stock,41.0
Missing,5016.970630372492,3.0382925191086185,Missing,45.0
B,8082.0,3.0382925191086185,Missing,2.0
Missing,5016.970630372492,3.3686373810108745,In Stock,9.0
B,2137.0,3.0382925191086185,In Stock,26.0
B,7731.0,4.365546101525959,In Stock,32.0
A,7539.0,3.544582892642101,In Stock,29.0
C,7340.0,3.0382925191086185,In Stock,24.516624685138538
Missing,4672.0,3.331715957340853,Missing,49.0
A,7180.0,3.0382925191086185,Missing,2.0
B,4734.0,2.732656991237321,Out of Stock,0.0
C,500.0,3.0382925191086185,In Stock,43.0
B,7257.0,3.0382925191086185,In Stock,17.0
Missing,3867.0,3.0382925191086185,Missing,49.0
Missing,7889.0,4.731517334225362,Missing,32.0
Missing,1028.0,3.0382925191086185,Missing,34.0
D,6690.0,1.589540662872742,Missing,5.0
Missing,2359.0,4.368024012998475,In Stock,11.0
Missing,8785.0,3.0382925191086185,In Stock,22.0
B,5164.0,3.0382925191086185,Missing,27.0
Missing,6036.0,3.0382925191086185,Missing,24.0
D,7147.0,3.0382925191086185,Out of Stock,16.0
C,5707.0,1.9189810492587636,In Stock,30.0
D,8421.0,1.651472186334049,Missing,4.0
Missing,1924.0,3.0382925191086185,Missing,20.0
Missing,2642.0,3.0382925191086185,Out of Stock,2.0
Missing,1889.0,3.08117485255276,Out of Stock,41.0
Missing,2328.0,1.4576157231006155,Missing,26.0
B,7799.0,1.6778582085029523,In Stock,21.0
Missing,3867.0,3.0382925191086185,In Stock,26.0
Missing,1940.0,1.198293259307524,Out of Stock,4.0
B,8282.0,2.115695884345242,Missing,25.0
Missing,8773.0,3.0382925191086185,Missing,15.0
C,6566.0,3.0382925191086185,Missing,20.0
Missing,9346.0,3.683532001015229,In Stock,39.0
C,5961.0,3.0382925191086185,Out of Stock,3.0
D,8933.0,3.0382925191086185,Missing,15.0
Missing,4374.0,3.0382925191086185,Out of Stock,21.0
Missing,5016.970630372492,3.0382925191086185,In Stock,24.0
Missing,5016.970630372492,1.1562068663883425,In Stock,26.0
Missing,796.0,3.0382925191086185,Missing,18.0
Missing,2302.0,3.0382925191086185,Out of Stock,10.0
Missing,6806.0,3.0382925191086185,Missing,18.0
D,934.0,4.186910590192896,Missing,9.0
Missing,3818.0,4.698912084003331,Out of Stock,21.0
Missing,6281.0,1.4977180700077564,Missing,43.0
A,8574.0,3.0382925191086185,Out of Stock,24.516624685138538
Missing,684.0,2.334876059440285,Out of Stock,24.516624685138538
D,4304.0,4.590515555651416,In Stock,1.0
A,9221.0,4.755403019596821,Missing,17.0
A,5016.970630372492,3.0382925191086185,Missing,0.0
D,3740.0,3.611900529725685,In Stock,16.0
D,440.0,1.003436632335775,Out of Stock,10.0
Missing,2352.0,4.463197134493699,Missing,37.0
Missing,1519.0,3.0382925191086185,In Stock,15.0
A,1089.0,3.0382925191086185,Missing,32.0
C,8473.0,3.0382925191086185,Out of Stock,19.0
Missing,1786.0,3.0382925191086185,Out of Stock,14.0
Missing,2993.0,3.0382925191086185,Out of Stock,43.0
Missing,6961.0,3.525718598856852,Missing,16.0
Missing,1167.0,2.507280421717329,In Stock,47.0
C,126.0,3.0382925191086185,Out of Stock,23.0
B,7441.0,3.0382925191086185,In Stock,3.0
D,2242.0,4.464652126339724,Out of Stock,24.0
A,6244.0,3.0382925191086185,In Stock,41.0
Missing,4477.0,4.066780091441775,Missing,37.0
Missing,474.0,3.0382925191086185,Missing,3.0
C,4661.0,2.102019402424812,In Stock,19.0
Missing,3793.0,2.055446765856242,In Stock,22.0
C,5506.0,3.0382925191086185,Out of Stock,29.0
Missing,8437.0,3.0382925191086185,Missing,45.0
D,8699.0,4.169566882828471,Missing,30.0
Missing,187.0,1.748495445902603,Out of Stock,36.0
D,2952.0,3.0382925191086185,In Stock,34.0
C,5754.0,3.0382925191086185,In Stock,30.0
C,6194.0,1.3518798216034758,Out of Stock,45.0
Missing,9201.0,3.0382925191086185,In Stock,14.0
Missing,7054.0,3.0382925191086185,In Stock,10.0
Missing,2514.0,4.578985000049446,Missing,2.0
Missing,4773.0,2.786519202005999,In Stock,27.0
Missing,6258.0,3.0382925191086185,Out of Stock,10.0
Missing,7028.0,3.115534583434127,Out of Stock,34.0
Missing,4531.0,3.0382925191086185,Missing,42.0
C,1094.0,3.0382925191086185,In Stock,48.0
D,3922.0,3.0382925191086185,Out of Stock,24.516624685138538
Missing,6942.0,3.0382925191086185,Missing,24.516624685138538
C,9731.0,2.1834264982629024,In Stock,12.0
Missing,4579.0,3.0382925191086185,In Stock,24.516624685138538
A,1034.0,3.0382925191086185,In Stock,24.516624685138538
Missing,218.0,3.0382925191086185,Missing,25.0
Missing,7847.0,4.657849083891276,Out of Stock,46.0
D,4565.0,3.0382925191086185,Out of Stock,36.0
Missing,5824.0,4.146355761675798,Out of Stock,11.0
A,4611.0,4.37048124208564,Missing,10.0
Missing,2462.0,2.914034020509053,Out of Stock,14.0
Missing,6129.0,3.373470881731988,Out of Stock,31.0
A,9599.0,3.0382925191086185,In Stock,36.0
Missing,6566.0,4.554351229749534,In Stock,24.0
Missing,5615.0,2.429237788545331,Missing,13.0
D,8075.0,3.0382925191086185,Missing,48.0
Missing,8968.0,3.898796613606577,Out of Stock,7.0
Missing,9714.0,3.0382925191086185,Out of Stock,10.0
Missing,5941.0,3.0382925191086185,Out of Stock,38.0
Missing,3770.0,3.0382925191086185,Out of Stock,10.0
Missing,4221.0,3.465892987922365,Missing,32.0
Missing,8086.0,3.0382925191086185,Missing,19.0
Missing,5672.0,3.0382925191086185,Missing,12.0
Missing,6479.0,2.8198421968953298,In Stock,32.0
Missing,4793.0,2.705174087845628,In Stock,28.0
B,9379.0,1.865337851101302,Missing,23.0
Missing,8215.0,2.290265230464118,Out of Stock,13.0
A,5016.970630372492,3.0382925191086185,In Stock,24.0
D,282.0,3.0382925191086185,Missing,23.0
Missing,4844.0,3.7828755089715353,Out of Stock,49.0
B,5638.0,3.0382925191086185,In Stock,12.0
C,8823.0,1.1348564209434389,Out of Stock,24.516624685138538
C,4690.0,3.9159657435252897,Missing,22.0
Missing,3475.0,4.720175684741123,Out of Stock,6.0
Missing,4609.0,3.0382925191086185,In Stock,5.0
C,9265.0,3.0382925191086185,In Stock,23.0
C,5724.0,3.0382925191086185,Out of Stock,13.0
Missing,1503.0,2.8694291378048606,Out of Stock,49.0
Missing,4119.0,3.0382925191086185,In Stock,15.0
Missing,5016.970630372492,3.0382925191086185,Out of Stock,33.0
B,3216.0,3.0382925191086185,Missing,28.0
B,4799.0,3.0382925191086185,In Stock,41.0
Missing,3557.0,3.0382925191086185,In Stock,44.0
Missing,3496.0,1.929425193312156,Missing,41.0
B,9572.0,3.0382925191086185,Out of Stock,27.0
Missing,3010.0,4.341961604746594,Out of Stock,41.0
Missing,1121.0,3.0382925191086185,Out of Stock,27.0
D,5950.0,4.415305570246785,In Stock,18.0
Missing,945.0,4.128949867087271,In Stock,34.0
Missing,7711.0,1.4110873677443294,Out of Stock,19.0
Missing,1762.0,2.8448276824894627,In Stock,1.0
Missing,3321.0,3.599726301535442,Missing,24.516624685138538
Missing,1839.0,3.957731684835199,Missing,39.0
D,6313.0,1.5522474841308491,In Stock,10.0
Missing,2849.0,1.8035000587695875,Out of Stock,40.0
Missing,3193.0,2.390867431736814,In Stock,24.516624685138538
Missing,6483.0,4.263628413198943,In Stock,34.0
D,6433.0,3.0382925191086185,In Stock,5.0
Missing,9519.0,3.060620618940357,In Stock,12.0
Missing,3280.0,3.0382925191086185,Missing,25.0
Missing,4105.0,3.0382925191086185,Missing,17.0
Missing,5258.0,3.0382925191086185,Out of Stock,25.0
Missing,5016.970630372492,3.742960557927913,Out of Stock,27.0
Missing,9326.0,3.0382925191086185,Out of Stock,3.0
D,8619.0,3.0382925191086185,Missing,34.0
D,6259.0,3.0382925191086185,Out of Stock,25.0
Missing,134.0,2.3056786008194177,Out of Stock,45.0
A,7914.0,3.0382925191086185,Missing,2.0
D,9463.0,3.0382925191086185,Missing,24.516624685138538
D,9295.0,3.0382925191086185,In Stock,24.516624685138538
A,2838.0,3.0382925191086185,Out of Stock,25.0
Missing,6490.0,3.0382925191086185,Missing,10.0
D,4356.0,3.0382925191086185,Missing,38.0
Missing,1307.0,3.0382925191086185,Missing,30.0
C,7467.0,4.204570586789588,Missing,48.0
Missing,5883.0,3.5432575144489182,Out of Stock,6.0
A,1411.0,2.2838450072484027,In Stock,9.0
B,9911.0,3.0382925191086185,In Stock,3.0
A,2969.0,1.0169582977369274,Missing,23.0
B,2896.0,3.0382925191086185,In Stock,8.0
Missing,604.0,3.0382925191086185,Out of Stock,22.0
D,323.0,4.157982202910244,Missing,0.0
C,1057.0,3.0382925191086185,Out of Stock,17.0
Missing,3965.0,1.030506535444616,Missing,22.0
Missing,1577.0,3.0382925191086185,In Stock,14.0
D,8808.0,2.536594309582935,Out of Stock,13.0
C,2040.0,3.152110023144844,In Stock,24.516624685138538
Missing,4737.0,3.0382925191086185,Missing,24.516624685138538
Missing,5750.0,4.498982060667707,Missing,13.0
Missing,1568.0,4.113798157549822,Missing,48.0
B,8260.0,1.2885826856726457,Out of Stock,16.0
Missing,6212.0,3.0382925191086185,Missing,10.0
Missing,2186.0,3.0382925191086185,Out of Stock,22.0
Missing,6944.0,3.0382925191086185,In Stock,38.0
A,5343.0,3.0347745075432173,Missing,20.0
C,8683.0,3.0382925191086185,Missing,39.0
Missing,4509.0,2.9483364518679456,In Stock,37.0
Missing,9631.0,1.1113414969003457,In Stock,23.0
B,5904.0,4.421146603344385,Out of Stock,31.0
C,6639.0,4.534516148143291,Missing,33.0
Missing,997.0,4.437430898394501,In Stock,37.0
Missing,387.0,3.63432167308444,Missing,17.0
Missing,7000.0,4.690735015682396,In Stock,8.0
Missing,7579.0,3.0382925191086185,Out of Stock,20.0
C,750.0,3.0382925191086185,Out of Stock,33.0
Missing,8024.0,2.510680056863793,Missing,12.0
Missing,3187.0,4.317107463046783,In Stock,20.0
A,3770.0,3.0382925191086185,Missing,38.0
Missing,5774.0,4.423889888977504,In Stock,7.0
C,6617.0,3.613701308184707,In Stock,13.0
Missing,1249.0,3.0382925191086185,Missing,10.0
A,3986.0,3.0382925191086185,Out of Stock,26.0
Missing,2066.0,3.0382925191086185,Out of Stock,42.0
B,7274.0,1.9050049332868788,In Stock,7.0
