Category,Price,Rating,Stock,Discount
C,4636.0,2.4382164792438026,Out of Stock,8.0
C,7341.0,2.5143894685313137,Out of Stock,21.0
B,1971.0,2.5352649869174546,In Stock,1.0
A,4945.0,2.2364507255067942,Out of Stock,7.0
B,3412.0,3.740578059790323,Out of Stock,24.0
B,2940.0,2.809246903821382,In Stock,47.0
D,6157.66,4.535290669853159,In Stock,31.0
C,3280.0,2.2335745303945735,Out of Stock,29.0
D,409.0,3.2928395181409837,Out of Stock,16.0
B,8690.0,4.301749093896934,Out of Stock,1.0
B,9287.0,4.696252556756083,Out of Stock,2.0
B,3590.0,4.099343053973303,Out of Stock,26.06
D,7644.0,2.8932195263164973,Out of Stock,26.54
C,2428.0,3.8877525068485563,Out of Stock,47.0
A,5310.0,3.6491763940230895,Out of Stock,1.0
A,2699.0,4.340577472041069,Out of Stock,40.0
C,3341.0,4.841266708508417,In Stock,44.0
C,7173.0,1.9388835875204125,In Stock,13.0
B,7293.0,1.9581009208137077,In Stock,29.0
D,4004.0,3.095793721468942,Out of Stock,31.0
D,6722.0,2.419346271313845,In Stock,8.0
D,1328.0,2.909360250537106,Out of Stock,27.0
B,8583.0,3.0536538228414973,In Stock,31.0
B,4461.0,3.0018890083247096,In Stock,39.0
D,4888.0,4.413441261483558,In Stock,2.0
D,9374.0,3.0028560954050536,Out of Stock,28.0
B,8339.0,3.918305268050125,In Stock,41.0
C,7640.0,2.6571403222753833,In Stock,0.0
B,1700.0,1.3836135052314509,In Stock,13.0
D,680.0,2.850138602313411,In Stock,18.0
D,2541.0,3.632204748264497,In Stock,37.0
B,6322.0,3.9229965170677126,Out of Stock,25.9
B,6924.0,4.068935004804429,In Stock,26.6
B,1103.0,3.5545429862434093,In Stock,47.0
C,9686.0,1.7999740116247285,Out of Stock,19.0
B,8669.0,4.641905701662897,Out of Stock,12.0
D,4097.0,3.0910589234018317,Out of Stock,34.0
A,8281.0,3.4620959620410527,In Stock,12.0
A,1832.0,2.494520452969732,In Stock,28.0
B,3741.0,3.3291869542453925,Out of Stock,47.0
A,7054.0,3.172701083517887,Out of Stock,49.0
B,6355.0,2.7646612809993303,Out of Stock,0.0
A,1511.0,2.9675683423004284,Out of Stock,7.0
A,1545.0,2.141572749772912,In Stock,29.0
D,828.0,2.153464497259371,Out of Stock,8.0
D,6483.0,3.3404962982180253,In Stock,33.0
A,3704.0,2.936554309967718,In Stock,1.0
B,3650.0,1.4553014488397469,In Stock,34.0
A,6354.0,2.872548993774975,In Stock,46.0
C,3093.0,1.103927782244961,In Stock,42.0
D,8585.0,3.767429503770708,In Stock,43.0
C,9832.0,4.967090649554048,Out of Stock,2.0
A,3726.0,2.9840178715610404,In Stock,26.0
D,7030.0,3.479680923464683,Out of Stock,19.0
D,5769.0,4.187294505205895,Out of Stock,18.0
C,2883.0,2.755392182553186,Out of Stock,35.0
C,3736.0,1.0274014575018144,Out of Stock,26.0
A,7702.0,1.1597475792875311,Out of Stock,21.0
C,4437.0,2.700915961741213,In Stock,8.0
C,6987.0,2.0790604038406886,Out of Stock,22.58
A,7648.0,3.313804400129423,In Stock,45.0
A,1670.0,3.809403833416119,Out of Stock,13.0
B,5335.0,2.5179996304780063,Out of Stock,12.0
A,6117.0,1.9134102864581377,In Stock,26.0
B,1695.0,3.137216935730504,In Stock,7.0
B,4769.0,3.199256476549933,In Stock,41.0
A,8325.0,3.7499952445002265,Out of Stock,6.0
B,1804.0,3.126324276516749,In Stock,7.0
A,9951.0,2.9471949843243253,In Stock,26.0
A,4828.0,2.572065940306611,In Stock,22.0
B,1698.0,3.0891231681012314,In Stock,11.0
C,2571.0,1.2425196422667808,In Stock,22.0
D,3691.0,4.799496226122256,In Stock,37.0
B,6791.3556666666655,2.896229382950295,Out of Stock,23.0
D,6967.0,2.9294789139842865,In Stock,39.0
C,9148.0,2.9401601552688366,In Stock,46.0
A,3701.0,4.074858384009544,In Stock,12.0
B,6867.0,3.288790593590063,In Stock,3.0
C,2610.0,2.7912042416852207,In Stock,10.0
A,7606.0,3.6542273863931314,In Stock,30.06
B,3135.0,4.594448915399168,Out of Stock,28.0
D,5597.0,3.116135383834756,In Stock,27.0
B,1839.0,4.274956660699364,Out of Stock,16.0
D,4763.0,3.972744227384923,In Stock,42.0
B,4219.0,3.30747285664242,In Stock,37.0
D,5608.0,4.157697336735428,Out of Stock,6.0
B,5195.0,3.689327293029892,Out of Stock,3.0
C,2540.0,2.711665346141077,In Stock,40.0
B,6716.0,1.7903990305576372,In Stock,7.0
B,3722.0,3.261531455992945,Out of Stock,37.0
C,8682.0,1.1906363377840607,In Stock,47.0
C,2647.0,3.0111917521318876,In Stock,19.62
A,4104.0,2.636885871200206,Out of Stock,39.0
C,6952.0,4.511057655143444,In Stock,4.0
A,9928.0,2.035799218974072,In Stock,49.0
B,5712.0,2.747244805164672,Out of Stock,45.0
C,251.0,1.0331563051446873,Out of Stock,44.0
D,3611.0,1.915730729536624,In Stock,36.0
C,3295.0,1.5374126752191493,Out of Stock,11.0
C,889.0,2.8735195446473782,Out of Stock,45.0
C,1972.0,2.2472597886538628,In Stock,10.0
D,5429.0,4.958336197386105,In Stock,2.0
C,4415.0,1.4463942073567808,Out of Stock,45.0
A,6889.0,3.47134152185599,Out of Stock,13.0
D,4937.2640634920635,2.393595517268915,Out of Stock,16.0
D,2507.0,3.010563280642232,Out of Stock,45.0
B,8945.0,4.670162360548385,Out of Stock,11.0
A,6533.0,1.3923237307536795,In Stock,32.0
C,4318.0,2.130970062385172,Out of Stock,22.44
A,2173.0,2.3363188060173554,Out of Stock,24.0
D,2996.0,3.3973758435143004,Out of Stock,49.0
D,521.0,1.109541284390204,Out of Stock,30.0
C,4158.0,3.2560110783637324,Out of Stock,7.0
B,7314.0,3.4142104418404413,In Stock,41.0
D,3430.0,2.7855202602982474,Out of Stock,27.0
C,5243.72,2.284835920474739,In Stock,28.0
A,5556.0,2.867803352049472,In Stock,1.0
C,7425.0,2.3263206410049206,Out of Stock,22.0
C,6689.0,1.0155582851684466,In Stock,20.0
A,5132.0,3.178579330240686,Out of Stock,43.0
B,5475.0,3.196715013007956,Out of Stock,13.0
C,4740.05048989899,2.8208022584102475,Out of Stock,6.0
D,8273.0,4.152618603391821,Out of Stock,7.0
A,5565.0,3.4367331456436006,Out of Stock,47.0
B,4071.0,4.201654638984054,In Stock,32.0
D,2269.0,3.432472417305097,Out of Stock,31.0
D,7671.0,2.062739331688438,In Stock,25.7
B,3472.0,3.472095102715847,Out of Stock,41.0
C,3430.0,2.8532723673051525,In Stock,27.0
A,3668.0,2.6724356926987105,Out of Stock,20.0
D,1796.4030000000002,1.6939396570726715,In Stock,11.0
B,8460.0,2.0261367038285703,In Stock,18.0
D,296.0,3.572415559057796,In Stock,11.0
A,3145.0,1.8483072960896172,In Stock,15.0
A,3545.0,2.5866212263055455,Out of Stock,18.0
C,3688.0,2.922997274539368,In Stock,7.0
A,7243.0,4.243096068325049,Out of Stock,7.0
A,5124.0,1.1143787592663257,In Stock,29.5
A,4924.0,4.904717380704733,Out of Stock,13.0
C,9157.0,2.8802433510484695,Out of Stock,49.0
D,1135.0,2.019481487335987,In Stock,42.0
A,4267.0,3.1220896855343847,Out of Stock,19.0
D,5969.0,3.995426543331949,Out of Stock,17.0
D,6161.0,2.718229183156978,In Stock,39.0
D,7874.0,3.0073232701661863,Out of Stock,34.0
D,317.0,3.169497822488354,Out of Stock,27.0
D,1557.0,3.860771350735504,Out of Stock,15.0
A,571.0,3.030143277607736,In Stock,37.0
B,8282.0,4.8516579645561695,Out of Stock,2.0
D,3601.133880952382,3.9518060014762817,In Stock,48.0
B,5219.0,3.087391031779085,Out of Stock,19.0
D,2760.0,3.705958435276843,Out of Stock,11.0
B,9501.0,2.1126861986996164,Out of Stock,15.0
D,7629.0,4.411939077388649,In Stock,3.0
C,6868.0,3.98816239671781,In Stock,20.0
B,8863.0,2.0765225504041505,In Stock,15.0
C,3465.0,2.3528922170172764,Out of Stock,40.0
A,6319.0,3.221442238127013,Out of Stock,47.0
A,498.0,4.257966268010163,In Stock,35.0
B,3452.0,3.150789247813135,In Stock,33.0
D,1802.0,2.468238306073748,Out of Stock,31.18
C,3066.0,2.398054635357006,Out of Stock,34.0
D,2148.0,3.0653359551130204,In Stock,23.0
D,4943.0,2.547157158160735,Out of Stock,14.0
A,1425.0,2.015222423475848,In Stock,25.0
D,1083.0,3.2856516321952367,Out of Stock,28.0
D,398.0,2.1283051086160096,Out of Stock,20.0
C,4902.0,3.965778543877458,Out of Stock,31.0
B,1735.0,3.5087107241986657,In Stock,20.0
C,7213.0,2.323786464879846,In Stock,7.0
D,284.0,3.167901772203509,Out of Stock,7.0
D,2655.0,3.0466054867630703,In Stock,32.0
C,9029.0,1.1550305487835026,Out of Stock,20.56
A,1690.0,4.768949677623761,In Stock,11.0
B,3837.0,2.788814748475048,Out of Stock,18.0
B,6216.0,1.912289774361827,In Stock,35.0
B,6135.0,4.166996242368398,Out of Stock,40.0
C,5325.0,2.175326498491873,Out of Stock,11.0
D,9569.0,3.0730433914989406,Out of Stock,32.0
D,6916.0,4.33207349645741,In Stock,42.0
C,6993.0,3.20979382373768,Out of Stock,40.0
A,1628.0,4.151656642046335,Out of Stock,11.0
A,7891.0,2.2022896033094472,In Stock,47.0
C,7625.638698412699,2.7326325638351334,Out of Stock,36.0
B,9780.0,3.009393082361899,Out of Stock,15.0
A,8325.0,2.332807855090079,Out of Stock,31.0
B,2570.0,2.9307864899822227,Out of Stock,16.0
B,868.0,3.0605096523137805,Out of Stock,21.0
D,9303.0,3.120599796430285,Out of Stock,13.0
B,4147.0,4.341512883470044,In Stock,21.0
C,889.0,1.4645762197134065,In Stock,26.0
D,568.0,4.482026662167312,Out of Stock,3.0
C,1466.0,2.5340613320685823,In Stock,37.0
C,7111.0,2.1540203046395217,In Stock,17.74
D,5382.88,4.923387095620516,In Stock,42.0
D,8984.0,2.1375805383576907,In Stock,22.0
B,5655.0,3.4855699073316146,In Stock,41.0
A,7788.810888888888,3.2697488370004497,In Stock,45.0
B,8082.0,3.294167556355838,Out of Stock,2.0
B,5220.911,3.3686373810108745,In Stock,9.0
B,2137.0,3.229977067013639,In Stock,26.0
B,7731.0,4.365546101525959,In Stock,32.0
A,7539.0,3.544582892642101,In Stock,29.0
C,7340.0,3.2383591510332845,In Stock,27.1
D,4672.0,3.331715957340853,In Stock,49.0
A,7180.0,3.6701273695181476,Out of Stock,2.0
B,4734.0,2.732656991237321,Out of Stock,0.0
C,500.0,1.8838125297777315,In Stock,43.0
B,7257.0,2.6374210713720587,In Stock,17.0
A,3867.0,3.4755943242239,Out of Stock,49.0
B,7889.0,4.731517334225362,Out of Stock,32.0
A,1028.0,3.7521062896836885,In Stock,34.0
D,6690.0,1.589540662872742,In Stock,5.0
A,2359.0,4.368024012998475,In Stock,11.0
A,8785.0,2.8401076560226777,In Stock,22.0
B,5164.0,3.3374458385197836,In Stock,27.0
D,6036.0,4.074711821907448,Out of Stock,24.0
D,7147.0,3.529473386672751,Out of Stock,16.0
C,5707.0,1.9189810492587636,In Stock,30.0
D,8421.0,1.651472186334049,Out of Stock,4.0
A,1924.0,3.035748473491241,In Stock,20.0
A,2642.0,2.643181240375144,Out of Stock,2.0
A,1889.0,3.08117485255276,Out of Stock,41.0
C,2328.0,1.4576157231006155,Out of Stock,26.0
B,7799.0,1.6778582085029523,In Stock,21.0
C,3867.0,2.6405937907121175,In Stock,26.0
C,1940.0,1.198293259307524,Out of Stock,4.0
B,8282.0,2.115695884345242,Out of Stock,25.0
D,8773.0,3.2142308901456618,Out of Stock,15.0
C,6566.0,2.2819102172301533,In Stock,20.0
D,9346.0,3.683532001015229,In Stock,39.0
C,5961.0,2.730580475119563,Out of Stock,3.0
D,8933.0,2.9536857666164904,Out of Stock,15.0
C,4374.0,3.202900622405382,Out of Stock,21.0
A,4498.6016493506495,2.716429430370162,In Stock,24.0
A,6019.857142857143,1.1562068663883425,In Stock,26.0
B,796.0,3.704964469801482,Out of Stock,18.0
A,2302.0,4.157100736078227,Out of Stock,10.0
C,6806.0,3.072054278090777,In Stock,18.0
D,934.0,4.186910590192896,Out of Stock,9.0
A,3818.0,4.698912084003331,Out of Stock,21.0
C,6281.0,1.4977180700077564,Out of Stock,43.0
A,8574.0,2.9842696282199275,Out of Stock,14.3
D,684.0,2.334876059440285,Out of Stock,33.68
D,4304.0,4.590515555651416,In Stock,1.0
A,9221.0,4.755403019596821,In Stock,17.0
A,3276.957642857143,2.647044298451267,Out of Stock,0.0
D,3740.0,3.611900529725685,In Stock,16.0
D,440.0,1.003436632335775,Out of Stock,10.0
B,2352.0,4.463197134493699,Out of Stock,37.0
A,1519.0,1.9486149718543384,In Stock,15.0
A,1089.0,4.00029899522962,In Stock,32.0
C,8473.0,3.7657937304363345,Out of Stock,19.0
A,1786.0,3.265441731425221,Out of Stock,14.0
B,2993.0,3.265911389287117,Out of Stock,43.0
D,6961.0,3.525718598856852,Out of Stock,16.0
D,1167.0,2.507280421717329,In Stock,47.0
C,126.0,3.0813246758265462,Out of Stock,23.0
B,7441.0,2.249679430183879,In Stock,3.0
D,2242.0,4.464652126339724,Out of Stock,24.0
A,6244.0,2.7395286553249516,In Stock,41.0
A,4477.0,4.066780091441775,In Stock,37.0
D,474.0,4.071449983166452,Out of Stock,3.0
C,4661.0,2.102019402424812,In Stock,19.0
A,3793.0,2.055446765856242,In Stock,22.0
C,5506.0,2.3035439766211696,Out of Stock,29.0
C,8437.0,2.2866489538834043,In Stock,45.0
D,8699.0,4.169566882828471,Out of Stock,30.0
D,187.0,1.748495445902603,Out of Stock,36.0
D,2952.0,3.659224063160003,In Stock,34.0
C,5754.0,2.2132361755196768,In Stock,30.0
C,6194.0,1.3518798216034758,Out of Stock,45.0
C,9201.0,3.297457561181646,In Stock,14.0
B,7054.0,2.2151372420465836,In Stock,10.0
C,2514.0,4.578985000049446,Out of Stock,2.0
B,4773.0,2.786519202005999,In Stock,27.0
A,6258.0,3.380809073033315,Out of Stock,10.0
C,7028.0,3.115534583434127,Out of Stock,34.0
C,4531.0,1.899770562239342,In Stock,42.0
C,1094.0,3.153692021325607,In Stock,48.0
D,3922.0,3.032793539543081,Out of Stock,31.2
B,6942.0,3.7343093300274326,Out of Stock,34.76
C,9731.0,2.1834264982629024,In Stock,12.0
C,4579.0,2.114524463077987,In Stock,34.24
A,1034.0,4.280416340710847,In Stock,31.76
A,218.0,3.5568327112858227,In Stock,25.0
D,7847.0,4.657849083891276,Out of Stock,46.0
D,4565.0,2.3466521428405795,Out of Stock,36.0
A,5824.0,4.146355761675798,Out of Stock,11.0
A,4611.0,4.37048124208564,Out of Stock,10.0
C,2462.0,2.914034020509053,Out of Stock,14.0
B,6129.0,3.373470881731988,Out of Stock,31.0
A,9599.0,2.0739815300775444,In Stock,36.0
D,6566.0,4.554351229749534,In Stock,24.0
C,5615.0,2.429237788545331,Out of Stock,13.0
D,8075.0,3.701675009104877,Out of Stock,48.0
D,8968.0,3.898796613606577,Out of Stock,7.0
C,9714.0,3.227897810263225,Out of Stock,10.0
C,5941.0,2.7776100712802605,Out of Stock,38.0
A,3770.0,4.2465144407169015,Out of Stock,10.0
D,4221.0,3.465892987922365,Out of Stock,32.0
C,8086.0,2.967994155294173,In Stock,19.0
B,5672.0,2.998406244735376,Out of Stock,12.0
D,6479.0,2.8198421968953298,In Stock,32.0
B,4793.0,2.705174087845628,In Stock,28.0
B,9379.0,1.865337851101302,In Stock,23.0
A,8215.0,2.290265230464118,Out of Stock,13.0
A,4498.6016493506495,2.716429430370162,In Stock,24.0
D,282.0,3.558665703447895,Out of Stock,23.0
D,4844.0,3.7828755089715353,Out of Stock,49.0
B,5638.0,2.7279910704969668,In Stock,12.0
C,8823.0,1.1348564209434389,Out of Stock,20.42
C,4690.0,3.9159657435252897,Out of Stock,22.0
A,3475.0,4.720175684741123,Out of Stock,6.0
D,4609.0,3.8074175612931667,In Stock,5.0
C,9265.0,1.9167690584357941,In Stock,23.0
C,5724.0,2.284814273165442,Out of Stock,13.0
B,1503.0,2.8694291378048606,Out of Stock,49.0
C,4119.0,2.7714966450566276,In Stock,15.0
C,4270.886952380952,1.9558698182560876,Out of Stock,33.0
B,3216.0,4.049735300013845,Out of Stock,28.0
B,4799.0,3.0619054899812013,In Stock,41.0
C,3557.0,3.0159183238603062,In Stock,44.0
C,3496.0,1.929425193312156,In Stock,41.0
B,9572.0,3.1708167013128317,Out of Stock,27.0
A,3010.0,4.341961604746594,Out of Stock,41.0
D,1121.0,3.04344515470364,Out of Stock,27.0
D,5950.0,4.415305570246785,In Stock,18.0
B,945.0,4.128949867087271,In Stock,34.0
B,7711.0,1.4110873677443294,Out of Stock,19.0
B,1762.0,2.8448276824894627,In Stock,1.0
D,3321.0,3.599726301535442,Out of Stock,21.12
B,1839.0,3.957731684835199,Out of Stock,39.0
D,6313.0,1.5522474841308491,In Stock,10.0
C,2849.0,1.8035000587695875,Out of Stock,40.0
C,3193.0,2.390867431736814,In Stock,21.2
B,6483.0,4.263628413198943,In Stock,34.0
D,6433.0,2.105790705355416,In Stock,5.0
C,9519.0,3.060620618940357,In Stock,12.0
C,3280.0,2.6214799551438426,In Stock,25.0
A,4105.0,2.565201478122442,Out of Stock,17.0
D,5258.0,3.3718848653353954,Out of Stock,25.0
D,4104.46,3.742960557927913,Out of Stock,27.0
D,9326.0,2.133312095751237,Out of Stock,3.0
D,8619.0,3.5985623864886698,In Stock,34.0
D,6259.0,3.1212310314226124,Out of Stock,25.0
D,134.0,2.3056786008194177,Out of Stock,45.0
A,7914.0,3.4012085964587295,Out of Stock,2.0
D,9463.0,3.0196986073005463,Out of Stock,30.32
D,9295.0,3.2729009449109396,In Stock,24.2
A,2838.0,2.3491017593767944,Out of Stock,25.0
A,6490.0,3.486539448306512,Out of Stock,10.0
D,4356.0,3.671616991835375,Out of Stock,38.0
D,1307.0,3.190293740985419,Out of Stock,30.0
C,7467.0,4.204570586789588,Out of Stock,48.0
C,5883.0,3.5432575144489182,Out of Stock,6.0
A,1411.0,2.2838450072484027,In Stock,9.0
B,9911.0,3.3649964617449943,In Stock,3.0
A,2969.0,1.0169582977369274,Out of Stock,23.0
B,2896.0,2.567412384681116,In Stock,8.0
A,604.0,4.141510346149523,Out of Stock,22.0
D,323.0,4.157982202910244,Out of Stock,0.0
C,1057.0,2.5051952871270053,Out of Stock,17.0
A,3965.0,1.030506535444616,In Stock,22.0
B,1577.0,2.275849245365554,In Stock,14.0
D,8808.0,2.536594309582935,Out of Stock,13.0
C,2040.0,3.152110023144844,In Stock,22.14
D,4737.0,2.3443143009881187,Out of Stock,18.92
A,5750.0,4.498982060667707,Out of Stock,13.0
B,1568.0,4.113798157549822,Out of Stock,48.0
B,8260.0,1.2885826856726457,Out of Stock,16.0
B,6212.0,2.5298359551625818,In Stock,10.0
D,2186.0,1.8955173835074504,Out of Stock,22.0
C,6944.0,3.686103559000011,In Stock,38.0
A,5343.0,3.0347745075432173,Out of Stock,20.0
C,8683.0,3.023292330820149,In Stock,39.0
B,4509.0,2.9483364518679456,In Stock,37.0
C,9631.0,1.1113414969003457,In Stock,23.0
B,5904.0,4.421146603344385,Out of Stock,31.0
C,6639.0,4.534516148143291,Out of Stock,33.0
A,997.0,4.437430898394501,In Stock,37.0
D,387.0,3.63432167308444,Out of Stock,17.0
A,7000.0,4.690735015682396,In Stock,8.0
D,7579.0,3.9362391577992333,Out of Stock,20.0
C,750.0,3.10576867310674,Out of Stock,33.0
A,8024.0,2.510680056863793,Out of Stock,12.0
B,3187.0,4.317107463046783,In Stock,20.0
A,3770.0,3.0896486539591397,Out of Stock,38.0
A,5774.0,4.423889888977504,In Stock,7.0
C,6617.0,3.613701308184707,In Stock,13.0
C,1249.0,2.2456314707627554,In Stock,10.0
A,3986.0,3.32686064766792,Out of Stock,26.0
A,2066.0,3.875720655357199,Out of Stock,42.0
B,7274.0,1.9050049332868788,In Stock,7.0
A,4101.0,3.6645666932647263,Out of Stock,12.0
C,9418.0,3.9367554137820058,In Stock,9.0
C,7715.0,2.3873298100256704,In Stock,41.0
A,665.0,4.321503049220171,In Stock,22.0
C,4968.7,4.726100541071982,Out of Stock,42.0
A,8604.0,3.659524202196421,Out of Stock,48.0
B,9122.0,3.588629928008624,In Stock,45.0
C,7335.0,4.972969857858084,Out of Stock,28.0
A,6286.0,4.315610567514287,Out of Stock,21.0
C,4815.0,2.522503586366212,Out of Stock,26.16
B,4242.0,1.2409129226548612,Out of Stock,23.0
C,9513.0,3.029513425094269,Out of Stock,37.0
A,1558.0,2.1260489691608795,In Stock,34.0
B,7381.0,2.8536155207403993,Out of Stock,31.0
B,972.0,4.58130917569972,In Stock,27.4
D,5051.0,1.441588656564048,Out of Stock,29.36
B,3003.0,2.716204723065629,Out of Stock,7.0
B,778.0,2.182400374460673,In Stock,45.0
B,9470.0,3.5814651404834716,Out of Stock,1.0
A,3534.0,2.8394504104651457,In Stock,17.1
A,1535.0,4.637649325585819,Out of Stock,7.0
A,968.0,4.070852350622425,In Stock,31.06
D,3284.0,2.63545471111803,In Stock,22.04
B,5693.0,3.610993719160636,In Stock,14.0
D,7759.0,3.0671954832176844,Out of Stock,39.0
A,2562.0,1.153528399592458,In Stock,35.0
D,644.0,1.9996008731601211,Out of Stock,47.0
A,5212.0,2.11340645709965,Out of Stock,42.0
B,7416.0,3.1709437574344688,In Stock,34.0
D,3690.0,3.186965221632373,In Stock,4.0
B,9095.0,2.39537540383577,In Stock,18.0
C,6510.0,4.308675606337342,Out of Stock,7.0
B,6262.0,2.5079447680329605,In Stock,11.0
A,9639.0,2.131265915163531,In Stock,36.0
A,3471.0,2.5388722112651028,Out of Stock,20.0
B,4587.0,2.7120587532119904,Out of Stock,11.0
A,3620.0,2.791104372545099,In Stock,15.24
A,5633.0,3.569367243864136,In Stock,45.0
B,5857.0,2.672355687152289,In Stock,7.0
B,357.0,1.4769274484803503,In Stock,21.0
C,3215.0,1.0841746532617873,Out of Stock,31.0
D,339.0,3.3881994544507443,Out of Stock,13.12
C,7515.0,3.3368061749588858,In Stock,1.0
A,7409.0,2.9843934518255804,Out of Stock,23.0
D,9154.0,4.271334932470041,Out of Stock,34.7
B,8447.0,2.4957922181053385,Out of Stock,34.0
A,5141.0,2.091325231849602,In Stock,24.0
A,4154.0,2.9475488189449006,In Stock,48.0
C,3272.0,3.271867653450437,In Stock,46.0
B,8292.0,3.736457649814191,Out of Stock,28.22
B,124.0,3.127753751310719,Out of Stock,11.0
D,423.0,2.1078381855077444,Out of Stock,7.0
D,162.0,2.4495539560526907,Out of Stock,36.0
B,3516.0,2.153339179316715,In Stock,10.0
A,3772.0,3.3110473746928824,Out of Stock,19.0
D,1493.0,3.5567681248311263,Out of Stock,18.0
D,8222.0,3.6660285102034704,Out of Stock,45.0
D,2511.0,3.632099331577597,In Stock,33.0
B,9439.0,2.651170105455797,Out of Stock,2.0
C,9713.0,4.248103068220118,Out of Stock,46.0
C,6516.05,3.4863670130155286,In Stock,32.0
A,6953.0,2.535200273068939,In Stock,48.0
B,3564.0,3.2990263414193737,Out of Stock,47.0
A,9035.0,4.639565427240969,In Stock,18.0
C,8551.0,3.2100554663838206,In Stock,20.0
C,3600.0,3.333007676893393,In Stock,6.0
B,6315.0,3.999085529886536,Out of Stock,30.08
C,1089.0,2.4497214414497708,In Stock,6.0
B,2903.0,2.2515663300887314,In Stock,15.0
C,5245.0,1.1488591245909232,Out of Stock,26.0
D,789.0,2.3069059443974913,Out of Stock,35.0
D,7352.0,4.390909091982623,Out of Stock,6.0
D,6744.0,2.325449524956985,In Stock,39.0
B,8673.0,4.0432303723997345,Out of Stock,7.0
A,9147.0,4.771918219932086,In Stock,17.0
D,1669.0,2.105550917462175,Out of Stock,46.0
D,1307.0,3.231855714790289,Out of Stock,19.0
B,2763.0,3.287226166271415,In Stock,31.28
D,5669.0,4.434356170469113,In Stock,2.0
A,6470.0,3.3524480198611815,Out of Stock,47.0
B,5439.983166666667,2.9504628327415228,In Stock,27.0
A,5266.0,3.0447028999714743,In Stock,44.0
C,5218.0,2.2919960058533984,Out of Stock,30.0
C,9776.0,4.100424148041165,In Stock,13.0
B,4936.0,3.388590917027281,In Stock,32.0
D,9918.0,3.0484141650158305,Out of Stock,26.44
A,5669.89,4.073024465020252,In Stock,10.0
B,8340.0,2.961243301928114,Out of Stock,33.0
D,6886.0,3.588453547028791,Out of Stock,19.0
A,4811.0,3.3850912198211285,Out of Stock,22.0
D,2660.0,3.5227025723823675,In Stock,5.0
C,5040.0,2.2044694502689537,Out of Stock,16.0
A,8937.0,3.168626657315065,In Stock,22.78
D,7171.0,3.5643305372823777,In Stock,31.0
B,2637.0,2.6577634817976667,In Stock,13.0
A,2977.0,4.886014305777607,In Stock,23.0
A,2933.958035714286,3.4879891967791745,In Stock,46.0
C,7299.0,1.1818981067628995,In Stock,3.0
C,5654.0,3.067591922427713,In Stock,27.0
B,7843.0,4.764716532259818,Out of Stock,0.0
D,193.0,3.484824616590424,Out of Stock,27.0
C,5756.0,1.8466131036692486,Out of Stock,11.0
B,4765.0,3.427549114772432,In Stock,37.0
C,1175.0,3.024834876757818,Out of Stock,5.0
C,2061.0,1.493867064654272,In Stock,7.0
A,5123.0,4.929465080243746,Out of Stock,20.0
B,2045.0,2.765745759629438,In Stock,1.0
C,4862.0,2.383654498366615,Out of Stock,29.0
B,9178.0,4.985115727229305,In Stock,41.0
A,4224.03,3.751455103773808,Out of Stock,22.0
C,3237.0,2.8602999815637262,Out of Stock,40.0
C,4033.0,1.6385813335798027,Out of Stock,6.0
C,6217.0,3.0471819869868484,In Stock,42.0
C,1958.0,4.6949812875891626,Out of Stock,46.0
A,7051.0,3.512283579051202,Out of Stock,13.0
C,8541.0,4.579736468389143,Out of Stock,31.8
D,1317.0,2.604244806941355,In Stock,20.0
C,9240.0,2.6379896645706578,In Stock,40.0
C,810.0,3.254853508336873,In Stock,45.0
C,7041.0,3.297635034739981,Out of Stock,36.0
C,7973.0,3.9749198711535647,Out of Stock,13.0
D,6433.0,1.596048612960863,In Stock,12.0
A,6966.0,2.8030722380970428,In Stock,43.0
B,8449.0,2.658873198912866,Out of Stock,39.0
B,6387.0,4.806959517197045,Out of Stock,33.0
B,7038.0,3.759453412523408,Out of Stock,41.0
D,3418.0,3.3647082200188136,In Stock,16.0
A,4871.0,2.805926652980755,Out of Stock,28.0
D,251.0,3.6207190915833984,In Stock,3.0
B,7418.0,3.023157709917431,In Stock,43.0
A,1986.0,2.4139292153414065,In Stock,17.0
B,1202.0,3.2485700974957537,Out of Stock,39.0
A,5946.0,3.6227795312507407,Out of Stock,36.38
D,6096.0,3.1802364785378034,Out of Stock,14.0
A,5837.874365301365,3.129525111836002,Out of Stock,45.0
C,5138.0,1.5768427371572118,Out of Stock,17.0
D,7403.0,4.395858845446691,In Stock,22.0
B,9818.0,3.7344761879771635,In Stock,7.0
A,3848.0,3.088200698907745,In Stock,24.0
C,9984.0,3.142572557882572,In Stock,0.0
C,632.0,2.242138509535392,In Stock,12.0
A,8098.0,2.3958842009468917,Out of Stock,22.0
A,2408.0,2.897409882537452,In Stock,44.0
B,5574.0,3.5390090609629516,Out of Stock,21.0
B,8547.0,1.906573062597423,Out of Stock,31.0
A,2133.0,1.8563934436080785,Out of Stock,30.62
C,3044.0,2.6334358645109006,Out of Stock,29.0
C,2501.0,2.6466048791164742,Out of Stock,22.0
C,2523.0,2.4283818598095217,In Stock,40.0
B,8454.0,2.1341473821233,Out of Stock,36.0
D,4298.0,3.559395227223582,In Stock,40.0
B,2003.0,2.9513110595345724,In Stock,3.0
A,3757.0,2.939311432918744,In Stock,25.0
A,5397.0,2.6095501311995832,In Stock,25.0
