Category,Price,Rating,Stock,Discount
B,535.0,4.029150051765439,In Stock,9.0
C,703.0,1.3294513702033006,Out of Stock,4.0
B,620.0,4.595330885623217,Out of Stock,33.0
D,4290.0,2.98325572560968,Out of Stock,13.0
A,8171.0,2.059080055374693,Out of Stock,14.0
B,1305.0,3.3704500946731777,In Stock,38.0
B,1078.0,4.705406943730678,Out of Stock,23.0
C,6285.0,2.6079269196478303,In Stock,27.0
C,6551.0,4.246589691739439,In Stock,5.0
C,9566.0,2.4193886924929067,Out of Stock,1.0
C,4282.0,3.9379273084746864,Out of Stock,16.0
D,9442.0,2.6907269838631973,In Stock,39.0
A,1521.0,2.951111005580556,In Stock,29.0
B,1704.0,2.8535947570034668,In Stock,6.0
C,158.0,3.2364192060048826,Out of Stock,12.0
B,231.0,1.4444003053710293,In Stock,38.0
D,8041.0,4.2507262683713325,In Stock,5.0
A,420.0,2.6638460181672,In Stock,1.0
C,7645.0,2.7268556665209744,In Stock,25.0
D,5297.0,3.933676945392267,In Stock,5.0
B,4636.0,3.379972400568817,In Stock,8.0
C,7341.0,2.597022583028849,Out of Stock,21.0
B,1971.0,2.30643478667253,In Stock,1.0
C,4945.0,2.2364507255067942,Out of Stock,7.0
B,3412.0,4.460781395027918,Out of Stock,24.0
B,2940.0,2.809246903821382,In Stock,47.0
B,5962.666666666667,4.535290669853159,In Stock,31.0
B,3280.0,3.562978699620213,Out of Stock,29.0
C,409.0,4.460781395027918,Out of Stock,16.0
B,8690.0,3.5674336258708657,Out of Stock,1.0
C,9287.0,4.696252556756083,Out of Stock,2.0
B,3590.0,4.099343053973303,Out of Stock,34.0
D,7644.0,2.2978418359489923,Out of Stock,12.0
C,2428.0,3.7442179218415155,Out of Stock,47.0
A,5310.0,3.6491763940230895,Out of Stock,1.0
C,2699.0,4.340577472041069,Out of Stock,40.0
C,3341.0,4.841266708508417,In Stock,44.0
C,7173.0,1.9388835875204125,Out of Stock,13.0
B,7293.0,1.9581009208137077,In Stock,29.0
C,4004.0,3.8367386291241323,Out of Stock,31.0
C,6722.0,2.419346271313845,In Stock,8.0
B,1328.0,2.909360250537106,In Stock,27.0
B,8583.0,3.791274763694125,In Stock,31.0
B,4461.0,4.267767768307732,In Stock,39.0
D,4888.0,4.07573543048156,In Stock,2.0
B,9374.0,3.0028560954050536,Out of Stock,28.0
D,8339.0,3.918305268050125,In Stock,41.0
C,7640.0,1.574077237839653,In Stock,0.0
C,1700.0,1.3836135052314509,In Stock,13.0
B,680.0,2.9824241378577088,In Stock,18.0
B,2541.0,3.632204748264497,In Stock,37.0
B,6322.0,2.807298351153856,Out of Stock,30.0
B,6924.0,4.068935004804429,In Stock,22.0
B,1103.0,2.267100980979565,Out of Stock,47.0
C,9686.0,1.7999740116247285,Out of Stock,19.0
C,8669.0,4.641905701662897,Out of Stock,12.0
B,4097.0,4.011505009715937,Out of Stock,34.0
C,8281.0,2.629960630355001,In Stock,12.0
B,1832.0,3.3226077410704753,In Stock,28.0
B,3741.0,2.267100980979565,Out of Stock,47.0
C,7054.0,2.859181549605959,Out of Stock,49.0
C,6355.0,2.7646612809993303,Out of Stock,0.0
A,1511.0,2.9675683423004284,Out of Stock,7.0
B,1545.0,2.141572749772912,In Stock,29.0
D,828.0,2.153464497259371,Out of Stock,8.0
D,6483.0,4.430656730756709,Out of Stock,33.0
C,3704.0,2.936554309967718,In Stock,1.0
B,3650.0,1.4553014488397469,Out of Stock,34.0
B,6354.0,2.872548993774975,In Stock,46.0
C,3093.0,1.103927782244961,Out of Stock,42.0
D,8585.0,4.817398770119246,In Stock,43.0
C,9832.0,4.967090649554048,Out of Stock,2.0
A,3726.0,2.94639805637501,In Stock,26.0
C,7030.0,3.53237716718043,Out of Stock,19.0
B,5769.0,3.470018989304347,Out of Stock,18.0
B,2883.0,2.755392182553186,Out of Stock,35.0
C,3736.0,1.0274014575018144,Out of Stock,26.0
B,7702.0,1.1597475792875311,Out of Stock,21.0
C,4437.0,2.846890985164157,In Stock,8.0
C,6987.0,2.22027233869794,Out of Stock,17.333333333333332
B,7648.0,3.8457173070751858,In Stock,45.0
B,1670.0,3.359224103860208,Out of Stock,13.0
B,5335.0,4.163585286475847,Out of Stock,12.0
A,6117.0,2.94639805637501,In Stock,26.0
B,1695.0,3.137216935730504,In Stock,7.0
B,4769.0,3.199256476549933,In Stock,41.0
C,8325.0,3.7499952445002265,Out of Stock,6.0
B,1804.0,2.539125154325259,In Stock,7.0
C,9951.0,2.4106421169485386,In Stock,26.0
B,4828.0,3.2954195185518884,In Stock,22.0
B,1698.0,3.0891231681012314,In Stock,11.0
C,2571.0,1.2425196422667808,In Stock,22.0
B,3691.0,4.799496226122256,In Stock,37.0
B,6104.666666666667,3.356740841830923,Out of Stock,23.0
D,6967.0,2.9294789139842865,In Stock,39.0
B,9148.0,2.9673068225236157,In Stock,46.0
A,3701.0,3.025410368532873,In Stock,12.0
C,6867.0,2.524611432661558,Out of Stock,3.0
C,2610.0,2.7912042416852207,In Stock,10.0
C,7606.0,3.6542273863931314,In Stock,13.333333333333334
C,3135.0,4.594448915399168,Out of Stock,28.0
D,5597.0,3.116135383834756,In Stock,27.0
C,1839.0,4.274956660699364,Out of Stock,16.0
D,4763.0,3.972744227384923,In Stock,42.0
B,4219.0,2.956023332983556,In Stock,37.0
C,5608.0,4.157697336735428,Out of Stock,6.0
B,5195.0,3.689327293029892,In Stock,3.0
C,2540.0,3.501309960308349,In Stock,40.0
B,6716.0,1.7903990305576372,In Stock,7.0
B,3722.0,4.340935858064749,Out of Stock,37.0
B,8682.0,1.1906363377840607,In Stock,47.0
C,2647.0,2.000965548817419,In Stock,40.333333333333336
A,4104.0,4.177560069819614,Out of Stock,39.0
C,6952.0,4.511057655143444,Out of Stock,4.0
B,9928.0,2.7977071171105927,In Stock,49.0
B,5712.0,2.747244805164672,Out of Stock,45.0
C,251.0,1.0331563051446873,Out of Stock,44.0
B,3611.0,1.915730729536624,Out of Stock,36.0
B,3295.0,1.5374126752191493,In Stock,11.0
B,889.0,3.930487872774909,Out of Stock,45.0
C,1972.0,2.2472597886538628,In Stock,10.0
C,5429.0,4.958336197386105,In Stock,2.0
B,4415.0,1.4463942073567808,Out of Stock,45.0
C,6889.0,2.4618234796672733,Out of Stock,13.0
B,8154.333333333333,3.0124016551396955,Out of Stock,16.0
D,2507.0,3.4541913250903566,Out of Stock,45.0
C,8945.0,4.670162360548385,Out of Stock,11.0
C,6533.0,1.3923237307536795,In Stock,32.0
C,4318.0,2.130970062385172,Out of Stock,36.666666666666664
C,2173.0,4.460781395027918,Out of Stock,24.0
B,2996.0,3.3973758435143004,Out of Stock,49.0
D,521.0,1.109541284390204,Out of Stock,30.0
C,4158.0,3.2560110783637324,In Stock,7.0
C,7314.0,3.700126508859919,In Stock,41.0
C,3430.0,4.460781395027918,Out of Stock,27.0
B,6292.0,2.284835920474739,In Stock,28.0
B,5556.0,1.8876723501998145,In Stock,1.0
C,7425.0,2.3263206410049206,Out of Stock,22.0
B,6689.0,1.0155582851684466,In Stock,20.0
C,5132.0,4.460781395027918,Out of Stock,43.0
C,5475.0,4.460781395027918,Out of Stock,13.0
D,4185.0,4.104333751480539,Out of Stock,6.0
D,8273.0,4.152618603391821,Out of Stock,7.0
B,5565.0,2.267100980979565,Out of Stock,47.0
B,4071.0,4.201654638984054,Out of Stock,32.0
C,2269.0,2.619538518506714,In Stock,31.0
B,7671.0,2.062739331688438,In Stock,24.666666666666668
B,3472.0,3.6252856714613695,Out of Stock,41.0
C,3430.0,3.5444833784927368,In Stock,27.0
B,3668.0,2.6719853869687307,Out of Stock,20.0
C,4854.0,2.928434840053748,In Stock,11.0
B,8460.0,2.9824241378577088,In Stock,18.0
B,296.0,3.3223155319473414,In Stock,11.0
C,3145.0,1.8483072960896172,In Stock,15.0
A,3545.0,1.8422348945095575,Out of Stock,18.0
B,3688.0,2.539125154325259,In Stock,7.0
A,7243.0,3.4580829051723447,Out of Stock,7.0
A,5124.0,1.1143787592663257,In Stock,16.666666666666668
C,4924.0,4.904717380704733,Out of Stock,13.0
B,9157.0,2.1502704443927105,Out of Stock,49.0
C,1135.0,3.9190617158467216,In Stock,42.0
B,4267.0,2.077651918724944,Out of Stock,19.0
D,5969.0,4.460781395027918,Out of Stock,17.0
D,6161.0,3.7985314273969926,Out of Stock,39.0
B,7874.0,3.0073232701661863,Out of Stock,34.0
C,317.0,4.179087845652,Out of Stock,27.0
D,1557.0,3.860771350735504,Out of Stock,15.0
B,571.0,3.030143277607736,In Stock,37.0
C,8282.0,4.8516579645561695,Out of Stock,2.0
C,5304.666666666667,2.411600657203597,In Stock,48.0
B,5219.0,2.077651918724944,Out of Stock,19.0
C,2760.0,3.705958435276843,Out of Stock,11.0
D,9501.0,4.2675794071783715,Out of Stock,15.0
C,7629.0,4.411939077388649,In Stock,3.0
B,6868.0,3.98816239671781,Out of Stock,20.0
C,8863.0,3.951365857605935,In Stock,15.0
C,3465.0,4.297255545325953,Out of Stock,40.0
A,6319.0,3.60123625189645,Out of Stock,47.0
B,498.0,4.257966268010163,In Stock,35.0
B,3452.0,3.150789247813135,In Stock,33.0
B,1802.0,2.984432271464872,Out of Stock,36.666666666666664
C,3066.0,3.4022136226162694,Out of Stock,34.0
B,2148.0,3.185560352842679,In Stock,23.0
D,4943.0,2.458326477314284,Out of Stock,14.0
B,1425.0,2.6165434190192594,Out of Stock,25.0
D,1083.0,3.2856516321952367,Out of Stock,28.0
B,398.0,2.1283051086160096,Out of Stock,20.0
C,4902.0,3.965778543877458,Out of Stock,31.0
B,1735.0,3.5087107241986657,In Stock,20.0
B,7213.0,2.539125154325259,In Stock,7.0
B,284.0,1.9318611773537253,In Stock,7.0
D,2655.0,2.577726515892187,In Stock,32.0
C,9029.0,1.1550305487835026,Out of Stock,19.333333333333332
B,1690.0,4.768949677623761,Out of Stock,11.0
B,3837.0,3.470018989304347,Out of Stock,18.0
B,6216.0,1.912289774361827,In Stock,35.0
C,6135.0,4.166996242368398,Out of Stock,40.0
C,5325.0,2.175326498491873,Out of Stock,11.0
D,9569.0,3.4766675891986587,Out of Stock,32.0
B,6916.0,4.33207349645741,Out of Stock,42.0
C,6993.0,3.20979382373768,Out of Stock,40.0
A,1628.0,4.163585286475848,Out of Stock,11.0
B,7891.0,2.2022896033094472,In Stock,47.0
C,6061.333333333333,1.6577468034342537,Out of Stock,36.0
B,9780.0,3.1438880996870666,Out of Stock,15.0
A,8325.0,4.614579184834618,Out of Stock,31.0
C,2570.0,3.843208558679208,Out of Stock,16.0
C,868.0,3.2216804663562457,Out of Stock,21.0
C,9303.0,4.460781395027918,Out of Stock,13.0
B,4147.0,4.341512883470044,In Stock,21.0
C,889.0,2.785120272845717,In Stock,26.0
D,568.0,4.482026662167312,Out of Stock,3.0
C,1466.0,2.5340613320685823,In Stock,37.0
C,7111.0,3.55347897098815,In Stock,35.666666666666664
D,4901.333333333333,4.923387095620516,In Stock,42.0
B,8984.0,2.1375805383576907,In Stock,22.0
B,5655.0,3.3716692080597235,In Stock,41.0
B,5272.0,2.532457603474944,Out of Stock,45.0
B,8082.0,2.30643478667253,Out of Stock,2.0
B,5632.666666666667,3.3686373810108745,In Stock,9.0
B,2137.0,2.4106421169485386,In Stock,26.0
B,7731.0,4.365546101525959,In Stock,32.0
A,7539.0,3.544582892642101,In Stock,29.0
C,7340.0,3.7488586289111185,In Stock,28.666666666666668
B,4672.0,3.331715957340853,Out of Stock,49.0
A,7180.0,2.30643478667253,In Stock,2.0
B,4734.0,2.732656991237321,Out of Stock,0.0
C,500.0,4.000620875271351,In Stock,43.0
B,7257.0,2.766921345137052,In Stock,17.0
B,3867.0,2.3412626415249336,Out of Stock,49.0
C,7889.0,4.731517334225362,Out of Stock,32.0
B,1028.0,3.3910537593653096,Out of Stock,34.0
D,6690.0,1.589540662872742,Out of Stock,5.0
B,2359.0,4.368024012998475,In Stock,11.0
B,8785.0,3.154040366864924,In Stock,22.0
B,5164.0,3.7503846805634566,In Stock,27.0
B,6036.0,2.421729692180459,In Stock,24.0
D,7147.0,4.0587113513998645,Out of Stock,16.0
C,5707.0,1.9189810492587636,In Stock,30.0
D,8421.0,1.651472186334049,Out of Stock,4.0
B,1924.0,3.4976912912961886,In Stock,20.0
C,2642.0,4.347827489207541,Out of Stock,2.0
B,1889.0,3.08117485255276,Out of Stock,41.0
C,2328.0,1.4576157231006155,Out of Stock,26.0
B,7799.0,1.6778582085029523,In Stock,21.0
C,3867.0,2.4106421169485386,In Stock,26.0
C,1940.0,1.198293259307524,Out of Stock,4.0
B,8282.0,2.115695884345242,In Stock,25.0
D,8773.0,3.5894021910630083,Out of Stock,15.0
C,6566.0,3.9352964161310098,Out of Stock,20.0
C,9346.0,3.683532001015229,In Stock,39.0
C,5961.0,3.530913107638987,Out of Stock,3.0
D,8933.0,3.046792146366254,Out of Stock,15.0
C,4374.0,3.437183259076903,Out of Stock,21.0
C,2626.3333333333335,2.5249057743236762,In Stock,24.0
C,6301.0,1.1562068663883425,In Stock,26.0
B,796.0,1.924041925108149,Out of Stock,18.0
B,2302.0,4.218750127614812,Out of Stock,10.0
B,6806.0,2.0776519187249445,Out of Stock,18.0
D,934.0,4.186910590192896,Out of Stock,9.0
C,3818.0,4.698912084003331,Out of Stock,21.0
B,6281.0,1.4977180700077564,In Stock,43.0
A,8574.0,3.0147364286659197,Out of Stock,30.0
C,684.0,2.334876059440285,Out of Stock,38.666666666666664
D,4304.0,4.590515555651416,In Stock,1.0
A,9221.0,4.755403019596821,Out of Stock,17.0
A,3444.6666666666665,2.3665217936648113,In Stock,0.0
D,3740.0,3.611900529725685,In Stock,16.0
D,440.0,1.003436632335775,Out of Stock,10.0
B,2352.0,4.463197134493699,In Stock,37.0
C,1519.0,3.9072443667594805,In Stock,15.0
A,1089.0,2.8815249990634775,In Stock,32.0
C,8473.0,3.53237716718043,Out of Stock,19.0
C,1786.0,4.754967594757447,Out of Stock,14.0
C,2993.0,4.460781395027918,Out of Stock,43.0
D,6961.0,3.525718598856852,Out of Stock,16.0
B,1167.0,2.507280421717329,In Stock,47.0
C,126.0,4.460781395027918,Out of Stock,23.0
B,7441.0,3.101745652246174,In Stock,3.0
D,2242.0,4.464652126339724,Out of Stock,24.0
A,6244.0,3.3716692080597235,In Stock,41.0
B,4477.0,4.066780091441775,In Stock,37.0
C,474.0,2.8780076053432393,Out of Stock,3.0
C,4661.0,2.102019402424812,In Stock,19.0
B,3793.0,2.055446765856242,In Stock,22.0
C,5506.0,3.4601306939500915,Out of Stock,29.0
C,8437.0,3.7269130242074464,Out of Stock,45.0
D,8699.0,4.169566882828471,In Stock,30.0
C,187.0,1.748495445902603,Out of Stock,36.0
D,2952.0,3.524116595104855,In Stock,34.0
C,5754.0,3.3662232564866983,In Stock,30.0
C,6194.0,1.3518798216034758,Out of Stock,45.0
B,9201.0,3.229744593742685,In Stock,14.0
B,7054.0,3.7308643310305727,In Stock,10.0
C,2514.0,4.578985000049446,Out of Stock,2.0
C,4773.0,2.786519202005999,In Stock,27.0
B,6258.0,4.262871618461268,Out of Stock,10.0
B,7028.0,3.115534583434127,Out of Stock,34.0
C,4531.0,4.452676345632132,Out of Stock,42.0
C,1094.0,2.530853737566348,In Stock,48.0
D,3922.0,3.820175625273194,Out of Stock,12.666666666666666
B,6942.0,2.8011982216536797,In Stock,27.0
C,9731.0,2.1834264982629024,In Stock,12.0
C,4579.0,3.0668643114526914,In Stock,23.0
A,1034.0,1.416335429875532,In Stock,26.0
B,218.0,2.484297340049016,In Stock,25.0
B,7847.0,4.657849083891276,Out of Stock,46.0
D,4565.0,3.9631668823665223,Out of Stock,36.0
C,5824.0,4.146355761675798,Out of Stock,11.0
A,4611.0,4.37048124208564,Out of Stock,10.0
C,2462.0,2.914034020509053,Out of Stock,14.0
C,6129.0,3.373470881731988,Out of Stock,31.0
A,9599.0,3.2360903085699673,In Stock,36.0
B,6566.0,4.554351229749534,In Stock,24.0
C,5615.0,2.429237788545331,In Stock,13.0
D,8075.0,1.9875221440073156,In Stock,48.0
C,8968.0,3.898796613606577,Out of Stock,7.0
B,9714.0,4.262871618461267,Out of Stock,10.0
C,5941.0,4.460781395027918,Out of Stock,38.0
B,3770.0,4.218750127614813,Out of Stock,10.0
C,4221.0,3.465892987922365,In Stock,32.0
B,8086.0,2.077651918724944,In Stock,19.0
C,5672.0,2.629960630355001,In Stock,12.0
C,6479.0,2.8198421968953298,In Stock,32.0
B,4793.0,2.705174087845628,In Stock,28.0
B,9379.0,1.865337851101302,Out of Stock,23.0
C,8215.0,2.290265230464118,Out of Stock,13.0
A,3243.3333333333335,1.8224683278717408,In Stock,24.0
D,282.0,3.3942931701953647,Out of Stock,23.0
B,4844.0,3.7828755089715353,Out of Stock,49.0
B,5638.0,3.025410368532873,In Stock,12.0
C,8823.0,1.1348564209434389,Out of Stock,29.0
C,4690.0,3.9159657435252897,Out of Stock,22.0
C,3475.0,4.720175684741123,Out of Stock,6.0
B,4609.0,3.315311023510531,In Stock,5.0
C,9265.0,3.9731865435812797,In Stock,23.0
C,5724.0,4.460781395027918,Out of Stock,13.0
B,1503.0,2.8694291378048606,Out of Stock,49.0
C,4119.0,3.5456320230773777,In Stock,15.0
C,4913.0,2.3189692017462105,Out of Stock,33.0
B,3216.0,2.992753103714725,Out of Stock,28.0
B,4799.0,3.3716692080597235,In Stock,41.0
C,3557.0,3.9585518448560877,In Stock,44.0
C,3496.0,1.929425193312156,In Stock,41.0
B,9572.0,4.350469147526202,Out of Stock,27.0
C,3010.0,4.341961604746594,Out of Stock,41.0
C,1121.0,4.179087845652,Out of Stock,27.0
D,5950.0,4.415305570246785,In Stock,18.0
B,945.0,4.128949867087271,In Stock,34.0
B,7711.0,1.4110873677443294,Out of Stock,19.0
C,1762.0,2.8448276824894627,In Stock,1.0
B,3321.0,3.599726301535442,In Stock,35.333333333333336
C,1839.0,3.957731684835199,Out of Stock,39.0
D,6313.0,1.5522474841308491,In Stock,10.0
C,2849.0,1.8035000587695875,Out of Stock,40.0
B,3193.0,2.390867431736814,In Stock,29.333333333333332
C,6483.0,4.263628413198943,In Stock,34.0
D,6433.0,2.9785424808457606,In Stock,5.0
C,9519.0,3.060620618940357,In Stock,12.0
B,3280.0,2.6165434190192594,Out of Stock,25.0
C,4105.0,2.6592441651060903,Out of Stock,17.0
C,5258.0,4.460781395027918,Out of Stock,25.0
C,4084.3333333333335,3.742960557927913,Out of Stock,27.0
C,9326.0,3.530913107638987,Out of Stock,3.0
D,8619.0,3.6676936396529025,Out of Stock,34.0
D,6259.0,4.460781395027918,Out of Stock,25.0
B,134.0,2.3056786008194177,Out of Stock,45.0
A,7914.0,2.30643478667253,In Stock,2.0
D,9463.0,3.7358632530369937,In Stock,26.666666666666668
D,9295.0,2.270637417128517,In Stock,29.666666666666668
A,2838.0,4.144567845455483,Out of Stock,25.0
B,6490.0,4.263945746435232,In Stock,10.0
D,4356.0,3.2722368825559918,In Stock,38.0
C,1307.0,3.3662232564866983,In Stock,30.0
C,7467.0,4.204570586789588,Out of Stock,48.0
C,5883.0,3.5432575144489182,Out of Stock,6.0
A,1411.0,2.2838450072484027,In Stock,9.0
B,9911.0,3.214699558066551,In Stock,3.0
A,2969.0,1.0169582977369274,In Stock,23.0
B,2896.0,2.5198986211976546,In Stock,8.0
C,604.0,3.609795962916021,Out of Stock,22.0
D,323.0,4.157982202910244,Out of Stock,0.0
C,1057.0,4.460781395027918,Out of Stock,17.0
B,3965.0,1.030506535444616,Out of Stock,22.0
B,1577.0,3.229744593742685,In Stock,14.0
D,8808.0,2.536594309582935,Out of Stock,13.0
C,2040.0,3.152110023144844,In Stock,32.333333333333336
B,4737.0,3.8499897944517074,Out of Stock,14.666666666666666
B,5750.0,4.498982060667707,Out of Stock,13.0
B,1568.0,4.113798157549822,Out of Stock,48.0
B,8260.0,1.2885826856726457,Out of Stock,16.0
B,6212.0,4.263945746435232,In Stock,10.0
C,2186.0,3.6731552042893174,Out of Stock,22.0
C,6944.0,3.3704500946731777,In Stock,38.0
A,5343.0,3.0347745075432173,In Stock,20.0
C,8683.0,4.085257199951207,Out of Stock,39.0
B,4509.0,2.9483364518679456,In Stock,37.0
B,9631.0,1.1113414969003457,In Stock,23.0
B,5904.0,4.421146603344385,Out of Stock,31.0
C,6639.0,4.534516148143291,Out of Stock,33.0
B,997.0,4.437430898394501,In Stock,37.0
C,387.0,3.63432167308444,Out of Stock,17.0
C,7000.0,4.690735015682396,In Stock,8.0
C,7579.0,4.040940043142457,Out of Stock,20.0
C,750.0,4.5512093947767625,Out of Stock,33.0
C,8024.0,2.510680056863793,In Stock,12.0
B,3187.0,4.317107463046783,In Stock,20.0
A,3770.0,3.566818107282444,In Stock,38.0
C,5774.0,4.423889888977504,In Stock,7.0
C,6617.0,3.613701308184707,In Stock,13.0
B,1249.0,4.263945746435232,In Stock,10.0
A,3986.0,4.350469147526202,Out of Stock,26.0
B,2066.0,4.4626796825202355,Out of Stock,42.0
B,7274.0,1.9050049332868788,In Stock,7.0
C,4101.0,2.629960630355001,Out of Stock,12.0
B,9418.0,3.9367554137820058,In Stock,9.0
D,7715.0,3.3716692080597235,In Stock,41.0
B,665.0,2.3959574178080705,Out of Stock,22.0
C,6465.0,4.726100541071982,Out of Stock,42.0
A,8604.0,3.659524202196421,Out of Stock,48.0
B,9122.0,3.588629928008624,In Stock,45.0
C,7335.0,4.972969857858084,Out of Stock,28.0
A,6286.0,4.315610567514287,Out of Stock,21.0
C,4815.0,1.6292071252766789,Out of Stock,31.0
B,4242.0,1.2409129226548612,Out of Stock,23.0
B,9513.0,3.566818107282444,In Stock,37.0
B,1558.0,2.1260489691608795,Out of Stock,34.0
C,7381.0,3.603652324335973,Out of Stock,31.0
C,972.0,4.58130917569972,In Stock,31.0
D,5051.0,1.441588656564048,Out of Stock,15.333333333333334
B,3003.0,2.716204723065629,Out of Stock,7.0
B,778.0,2.182400374460673,In Stock,45.0
B,9470.0,3.5674336258708657,Out of Stock,1.0
A,3534.0,3.183533480275589,In Stock,26.333333333333332
C,1535.0,4.637649325585819,Out of Stock,7.0
B,968.0,3.6441555832375214,In Stock,6.666666666666667
D,3284.0,3.2543840069596683,In Stock,46.0
B,5693.0,3.8616389087822505,In Stock,14.0
D,7759.0,3.0671954832176844,Out of Stock,39.0
A,2562.0,1.153528399592458,In Stock,35.0
D,644.0,3.60123625189645,Out of Stock,47.0
C,5212.0,2.11340645709965,Out of Stock,42.0
B,7416.0,3.1709437574344688,In Stock,34.0
D,3690.0,3.297427426923187,Out of Stock,4.0
B,9095.0,2.3261119687362024,Out of Stock,18.0
C,6510.0,4.308675606337342,Out of Stock,7.0
B,6262.0,3.3223155319473414,In Stock,11.0
B,9639.0,2.716291662791042,In Stock,36.0
B,3471.0,3.036894338470759,Out of Stock,20.0
C,4587.0,2.7120587532119904,Out of Stock,11.0
B,3620.0,2.2200660527861933,In Stock,39.333333333333336
B,5633.0,3.8457173070751858,In Stock,45.0
B,5857.0,2.672355687152289,In Stock,7.0
B,357.0,1.4769274484803503,In Stock,21.0
C,3215.0,1.0841746532617873,Out of Stock,31.0
C,339.0,3.3881994544507443,Out of Stock,12.0
B,7515.0,1.8876723501998145,In Stock,1.0
B,7409.0,4.460781395027918,Out of Stock,23.0
D,9154.0,4.271334932470041,Out of Stock,27.0
B,8447.0,3.2184172543409217,Out of Stock,34.0
B,5141.0,4.144567845455483,In Stock,24.0
A,4154.0,2.6025821497910933,In Stock,48.0
B,3272.0,3.271867653450437,In Stock,46.0
B,8292.0,3.736457649814191,Out of Stock,40.333333333333336
B,124.0,3.6120006068273294,In Stock,11.0
B,423.0,2.1078381855077444,Out of Stock,7.0
B,162.0,3.3769270192392224,Out of Stock,36.0
B,3516.0,3.7308643310305727,In Stock,10.0
A,3772.0,2.294591982758447,In Stock,19.0
B,1493.0,3.5567681248311263,Out of Stock,18.0
D,8222.0,3.984484847343366,Out of Stock,45.0
D,2511.0,3.632099331577597,In Stock,33.0
C,9439.0,2.651170105455797,In Stock,2.0
C,9713.0,4.248103068220118,Out of Stock,46.0
C,5137.0,3.4863670130155286,In Stock,32.0
B,6953.0,2.535200273068939,In Stock,48.0
C,3564.0,3.9597207145621725,Out of Stock,47.0
B,9035.0,4.639565427240969,Out of Stock,18.0
B,8551.0,3.477703714871609,In Stock,20.0
B,3600.0,2.330595421650101,In Stock,6.0
C,6315.0,1.7966409976932864,Out of Stock,19.333333333333332
B,1089.0,2.4497214414497708,In Stock,6.0
C,2903.0,2.913737708037812,In Stock,15.0
C,5245.0,1.1488591245909232,Out of Stock,26.0
D,789.0,3.6701322476099603,Out of Stock,35.0
C,7352.0,4.390909091982623,Out of Stock,6.0
D,6744.0,3.4823178778245567,In Stock,39.0
C,8673.0,4.073539986473925,Out of Stock,7.0
B,9147.0,4.771918219932086,In Stock,17.0
D,1669.0,2.105550917462175,Out of Stock,46.0
C,1307.0,3.53237716718043,Out of Stock,19.0
B,2763.0,3.287226166271415,In Stock,26.0
D,5669.0,4.07573543048156,In Stock,2.0
C,6470.0,2.7132914768358454,Out of Stock,47.0
B,4239.666666666667,2.9504628327415228,In Stock,27.0
C,5266.0,3.9585518448560877,In Stock,44.0
C,5218.0,3.997586970647775,Out of Stock,30.0
C,9776.0,4.100424148041165,In Stock,13.0
C,4936.0,3.388590917027281,In Stock,32.0
B,9918.0,3.0484141650158305,In Stock,36.0
A,8699.333333333334,4.073024465020252,In Stock,10.0
B,8340.0,2.961243301928114,Out of Stock,33.0
D,6886.0,3.7037584690546326,Out of Stock,19.0
C,4811.0,3.609795962916021,Out of Stock,22.0
D,2660.0,3.840054305758125,Out of Stock,5.0
C,5040.0,4.0587113513998645,Out of Stock,16.0
B,8937.0,3.168626657315065,In Stock,27.0
C,7171.0,3.5643305372823777,In Stock,31.0
C,2637.0,3.322606477084944,In Stock,13.0
B,2977.0,4.886014305777607,In Stock,23.0
C,6691.333333333333,1.685732001027217,In Stock,46.0
C,7299.0,1.1818981067628995,Out of Stock,3.0
C,5654.0,3.5444833784927368,In Stock,27.0
B,7843.0,4.764716532259818,Out of Stock,0.0
C,193.0,3.484824616590424,Out of Stock,27.0
B,5756.0,2.629960630355001,Out of Stock,11.0
B,4765.0,2.956023332983556,In Stock,37.0
C,1175.0,3.024834876757818,Out of Stock,5.0
B,2061.0,1.493867064654272,In Stock,7.0
B,5123.0,4.929465080243746,Out of Stock,20.0
B,2045.0,1.8876723501998145,In Stock,1.0
B,4862.0,2.383654498366615,Out of Stock,29.0
B,9178.0,4.985115727229305,Out of Stock,41.0
B,4379.666666666667,3.751455103773808,Out of Stock,22.0
C,3237.0,4.460781395027918,Out of Stock,40.0
C,4033.0,1.6385813335798027,Out of Stock,6.0
C,6217.0,3.9190617158467216,In Stock,42.0
B,1958.0,4.6949812875891626,Out of Stock,46.0
C,7051.0,2.4618234796672733,Out of Stock,13.0
C,8541.0,4.579736468389143,In Stock,31.0
B,1317.0,3.4299377917350107,In Stock,20.0
C,9240.0,2.6379896645706578,In Stock,40.0
B,810.0,3.254853508336873,Out of Stock,45.0
B,7041.0,3.096860043652811,Out of Stock,36.0
C,7973.0,3.9749198711535647,Out of Stock,13.0
C,6433.0,1.596048612960863,In Stock,12.0
C,6966.0,4.283784140333837,In Stock,43.0
D,8449.0,2.658873198912866,Out of Stock,39.0
B,6387.0,4.806959517197045,Out of Stock,33.0
B,7038.0,3.759453412523408,Out of Stock,41.0
D,3418.0,3.6500065708296607,Out of Stock,16.0
B,4871.0,2.3665805585340767,Out of Stock,28.0
D,251.0,3.170578067220097,In Stock,3.0
C,7418.0,4.231047590108088,In Stock,43.0
A,1986.0,2.4139292153414065,In Stock,17.0
