Category,Price,Rating,Stock,Discount
C,2577.0,3.0275389703532403,Out of Stock,49.0
A,5778.0,3.042683535919748,In Stock,20.0
C,9697.0,3.660483930330342,In Stock,40.0
C,5016.990826685443,2.768843803112533,Out of Stock,45.0
B,1481.0,1.1997764566550997,In Stock,26.0
C,4870.0,3.0277605019975535,Out of Stock,2.0
C,7087.0,4.2858110240525695,In Stock,35.0
C,3650.0,3.031656022766687,In Stock,37.0
C,3024.0,3.0178973452154594,In Stock,16.0
B,328.0,3.0054031230885747,Out of Stock,41.0
B,1538.0,3.015555108615,In Stock,41.0
A,5721.0,3.5787098926367222,In Stock,40.0
C,9329.0,3.083832813988005,In Stock,48.0
C,3568.0,4.1094718195275295,Out of Stock,11.0
C,7252.0,3.061547965115696,Out of Stock,36.0
C,9119.0,2.5889490467889904,In Stock,10.0
D,8081.0,3.646534010385045,In Stock,12.0
C,5016.976157875473,3.701078772654003,In Stock,30.0
B,381.0,2.997745129447109,Out of Stock,21.0
B,1249.0,2.5597631179162104,In Stock,49.0
B,6446.0,3.54179016457523,Out of Stock,24.583157905061242
C,8709.0,3.066878545769302,In Stock,19.0
C,5539.0,1.8096055711712256,Out of Stock,17.0
C,7288.0,2.0449345165071757,Out of Stock,15.0
D,6778.0,3.0595373158705432,In Stock,41.0
C,7675.0,3.0509210082663527,Out of Stock,1.0
C,9236.0,3.0697077344022397,Out of Stock,15.0
C,2705.0,4.527438671193559,In Stock,7.0
D,4246.0,3.0354556875243968,Out of Stock,34.0
B,2228.0,3.189855923072394,In Stock,23.0
C,7314.0,4.620648664731213,In Stock,30.0
D,8737.0,4.095370531645545,In Stock,41.0
C,3536.0,3.020983325552449,In Stock,13.0
C,5272.0,3.0404431803137717,In Stock,25.0
C,5113.0,3.035879467113788,Out of Stock,17.0
C,2735.0,2.920832286010129,In Stock,26.0
C,2432.0,3.0129503967606497,Out of Stock,16.0
C,5016.991711386393,1.6337096334325758,In Stock,46.0
C,5736.0,3.0398847905666604,Out of Stock,14.0
C,3241.0,4.859328885943068,Out of Stock,7.0
D,434.0,2.9920853326151575,Out of Stock,6.0
B,9715.0,4.556296310407639,Out of Stock,1.0
C,2666.0,2.9816969896955987,In Stock,28.0
C,3215.0,2.376312443809915,In Stock,24.432226064359636
C,736.0,2.9970455320404965,In Stock,12.0
C,4650.0,1.1705236652662323,Out of Stock,11.0
C,4392.0,2.7290709788571568,Out of Stock,13.0
B,535.0,2.99416402105481,Out of Stock,9.0
B,703.0,1.3294513702033006,Out of Stock,4.0
B,620.0,3.0046149998844895,Out of Stock,33.0
D,4290.0,3.027303784672487,Out of Stock,13.0
A,8171.0,2.059080055374693,Out of Stock,14.0
B,1305.0,3.0123690857427534,In Stock,38.0
B,1078.0,4.705406943730678,Out of Stock,23.0
C,6285.0,2.6079269196478303,In Stock,27.0
C,6551.0,4.246589691739439,In Stock,5.0
C,9566.0,3.066798914529721,Out of Stock,1.0
C,5016.97069355899,3.0381090963149715,Out of Stock,24.516400477467034
C,9442.0,2.6907269838631973,In Stock,39.0
A,1521.0,3.010565635377555,In Stock,29.0
B,1704.0,2.8535947570034668,In Stock,6.0
B,158.0,2.9922251693866255,Out of Stock,12.0
B,231.0,1.4444003053710293,In Stock,38.0
D,8041.0,4.2507262683713325,In Stock,5.0
A,420.0,2.6638460181672,Out of Stock,1.0
C,7645.0,3.0603704488090178,In Stock,25.0
D,5297.0,3.933676945392267,In Stock,5.0
C,4636.0,3.028212520652605,Out of Stock,8.0
C,7341.0,3.0561958844753945,In Stock,21.0
B,1971.0,3.0029967877598436,Out of Stock,1.0
C,4945.0,2.2364507255067942,Out of Stock,7.0
B,3412.0,3.0244346679182774,Out of Stock,24.0
B,2940.0,2.809246903821382,In Stock,47.0
C,5016.977222051458,4.535290669853159,In Stock,31.0
C,3280.0,3.0253418270224306,Out of Stock,29.0
B,409.0,2.9959545503322538,Out of Stock,16.0
B,8690.0,3.0594580200201436,Out of Stock,1.0
C,9287.0,4.696252556756083,Out of Stock,2.0
C,3590.0,4.099343053973303,Out of Stock,24.449747067585346
D,7644.0,3.0602106483177094,Out of Stock,24.6391181401763
C,2428.0,3.0254768491384256,Out of Stock,47.0
A,5310.0,3.6491763940230895,Out of Stock,1.0
C,2699.0,4.340577472041069,Out of Stock,40.0
C,3341.0,4.841266708508417,In Stock,44.0
C,7173.0,1.9388835875204125,Out of Stock,13.0
B,7293.0,1.9581009208137077,In Stock,29.0
C,4004.0,3.0322347004351333,Out of Stock,31.0
C,6722.0,2.419346271313845,In Stock,8.0
B,1328.0,2.909360250537106,In Stock,27.0
B,8583.0,3.070687348525688,In Stock,31.0
B,4461.0,3.039298461437753,In Stock,39.0
D,4888.0,3.027857480628537,In Stock,2.0
C,9374.0,3.0028560954050536,In Stock,28.0
C,8339.0,3.918305268050125,In Stock,41.0
C,7640.0,3.050208810261753,Out of Stock,0.0
B,1700.0,1.3836135052314509,In Stock,13.0
B,680.0,2.999015005161865,In Stock,18.0
C,2541.0,3.632204748264497,In Stock,37.0
C,6322.0,3.049106716906873,Out of Stock,24.577362909065087
B,6924.0,4.068935004804429,In Stock,24.605494815152923
B,1103.0,3.0143410978184964,In Stock,47.0
C,9686.0,1.7999740116247285,Out of Stock,19.0
C,8669.0,4.641905701662897,Out of Stock,12.0
C,4097.0,3.0342315115411393,Out of Stock,34.0
C,8281.0,3.060455756764033,Out of Stock,12.0
B,1832.0,3.012744943661226,In Stock,28.0
B,3741.0,3.0365036707457187,In Stock,47.0
C,7054.0,3.0651516270314056,Out of Stock,49.0
C,6355.0,2.7646612809993303,Out of Stock,0.0
A,1511.0,2.9675683423004284,Out of Stock,7.0
B,1545.0,2.141572749772912,In Stock,29.0
D,828.0,2.153464497259371,Out of Stock,8.0
D,6483.0,3.0538306668334076,In Stock,33.0
C,3704.0,2.936554309967718,In Stock,1.0
B,3650.0,1.4553014488397469,In Stock,34.0
C,6354.0,2.872548993774975,In Stock,46.0
C,3093.0,1.103927782244961,In Stock,42.0
D,8585.0,3.0755415935387056,In Stock,43.0
C,9832.0,4.967090649554048,Out of Stock,2.0
A,3726.0,3.0278750304467614,In Stock,26.0
C,7030.0,3.0527951011735874,Out of Stock,19.0
C,5769.0,3.04179588842219,Out of Stock,18.0
C,2883.0,2.755392182553186,Out of Stock,35.0
C,3736.0,1.0274014575018144,In Stock,26.0
C,7702.0,1.1597475792875311,Out of Stock,21.0
C,4437.0,3.0265270884702136,In Stock,8.0
C,6987.0,3.054683765292486,In Stock,24.60842999597368
C,7648.0,3.0684947255076582,In Stock,45.0
B,1670.0,3.005320047898866,Out of Stock,13.0
B,5335.0,3.0357284257449564,Out of Stock,12.0
A,6117.0,3.0479625582818057,In Stock,26.0
B,1695.0,3.137216935730504,In Stock,7.0
B,4769.0,3.199256476549933,In Stock,41.0
C,8325.0,3.7499952445002265,Out of Stock,6.0
B,1804.0,3.0040012809092467,In Stock,7.0
C,9951.0,3.0801448383979575,In Stock,26.0
C,4828.0,3.035484284046919,In Stock,22.0
B,1698.0,3.0891231681012314,In Stock,11.0
C,2571.0,1.2425196422667808,In Stock,22.0
C,3691.0,4.799496226122256,In Stock,37.0
C,5016.969170490332,3.03750366141358,Out of Stock,23.0
D,6967.0,2.9294789139842865,In Stock,39.0
C,9148.0,3.081514558256372,In Stock,46.0
A,3701.0,3.0219927136603637,In Stock,12.0
C,6867.0,3.044930053640799,Out of Stock,3.0
C,2610.0,2.7912042416852207,Out of Stock,10.0
C,7606.0,3.6542273863931314,In Stock,24.6373513195917
C,3135.0,4.594448915399168,In Stock,28.0
D,5597.0,3.116135383834756,In Stock,27.0
B,1839.0,4.274956660699364,Out of Stock,16.0
D,4763.0,3.972744227384923,In Stock,42.0
C,4219.0,3.036445334602109,In Stock,37.0
C,5608.0,4.157697336735428,Out of Stock,6.0
B,5195.0,3.689327293029892,Out of Stock,3.0
C,2540.0,3.0235460601438935,In Stock,40.0
C,6716.0,1.7903990305576372,In Stock,7.0
B,3722.0,3.032306194384469,Out of Stock,37.0
C,8682.0,1.1906363377840607,In Stock,47.0
C,2647.0,3.0181267628686004,In Stock,24.40569615128995
A,4104.0,3.0363444718505024,Out of Stock,39.0
C,6952.0,4.511057655143444,Out of Stock,4.0
C,9928.0,3.0892703607307035,In Stock,49.0
C,5712.0,2.747244805164672,Out of Stock,45.0
B,251.0,1.0331563051446873,Out of Stock,44.0
C,3611.0,1.915730729536624,In Stock,36.0
C,3295.0,1.5374126752191493,Out of Stock,11.0
B,889.0,3.0117369095669773,Out of Stock,45.0
C,1972.0,2.2472597886538628,In Stock,10.0
C,5429.0,4.958336197386105,In Stock,2.0
C,4415.0,1.4463942073567808,Out of Stock,45.0
C,6889.0,3.0491663208735336,Out of Stock,13.0
C,5016.962270882983,3.0346674614067815,Out of Stock,16.0
D,2507.0,3.0253026072523177,Out of Stock,45.0
C,8945.0,4.670162360548385,Out of Stock,11.0
C,6533.0,1.3923237307536795,In Stock,32.0
C,4318.0,2.130970062385172,Out of Stock,24.48374455310781
B,2173.0,3.0140157631343527,Out of Stock,24.0
C,2996.0,3.3973758435143004,In Stock,49.0
D,521.0,1.109541284390204,Out of Stock,30.0
C,4158.0,3.2560110783637324,Out of Stock,7.0
C,7314.0,3.064080893765734,In Stock,41.0
C,3430.0,3.025791696950518,Out of Stock,27.0
C,5016.974037890303,2.284835920474739,In Stock,28.0
C,5556.0,3.033092010271641,In Stock,1.0
C,7425.0,2.3263206410049206,In Stock,22.0
C,6689.0,1.0155582851684466,In Stock,20.0
C,5132.0,3.0465733338358576,Out of Stock,43.0
C,5475.0,3.0373000880765173,Out of Stock,13.0
C,5016.952414301055,3.030615747111355,Out of Stock,6.0
D,8273.0,4.152618603391821,Out of Stock,7.0
C,5565.0,3.051817920969533,In Stock,47.0
B,4071.0,4.201654638984054,In Stock,32.0
B,2269.0,3.017645004162477,In Stock,31.0
C,7671.0,2.062739331688438,In Stock,24.64037708144083
B,3472.0,3.031826519936807,Out of Stock,41.0
C,3430.0,3.0257650709685455,In Stock,27.0
C,3668.0,3.0249418098994267,Out of Stock,20.0
C,5016.957360794437,3.03261497843002,In Stock,11.0
C,8460.0,3.064377182726334,In Stock,18.0
B,296.0,2.992952760783422,In Stock,11.0
C,3145.0,1.8483072960896172,In Stock,15.0
A,3545.0,3.0231264942748415,Out of Stock,18.0
C,3688.0,3.019829345501979,In Stock,7.0
A,7243.0,3.049750957437705,Out of Stock,7.0
A,5124.0,1.1143787592663257,In Stock,24.521395671350923
C,4924.0,4.904717380704733,Out of Stock,13.0
C,9157.0,3.0828056014948144,In Stock,49.0
B,1135.0,3.0125615159487107,In Stock,42.0
C,4267.0,3.029569031866011,Out of Stock,19.0
D,5969.0,3.0430433679734055,Out of Stock,17.0
D,6161.0,3.053556318588816,In Stock,39.0
C,7874.0,3.0073232701661863,Out of Stock,34.0
B,317.0,2.99963842461656,Out of Stock,27.0
B,1557.0,3.860771350735504,Out of Stock,15.0
B,571.0,3.030143277607736,In Stock,37.0
C,8282.0,4.8516579645561695,Out of Stock,2.0
C,5016.993830147569,3.047606321323098,In Stock,48.0
C,5219.0,3.037567049086146,Out of Stock,19.0
C,2760.0,3.705958435276843,Out of Stock,11.0
C,9501.0,3.0719340810673534,Out of Stock,15.0
C,7629.0,4.411939077388649,In Stock,3.0
C,6868.0,3.98816239671781,In Stock,20.0
C,8863.0,3.0665474204727676,In Stock,15.0
C,3465.0,3.0313438961833383,Out of Stock,40.0
A,6319.0,3.0581946746373796,Out of Stock,47.0
B,498.0,4.257966268010163,In Stock,35.0
C,3452.0,3.150789247813135,In Stock,33.0
B,1802.0,3.0110472558596757,Out of Stock,24.36621804561789
C,3066.0,3.0255697628176215,Out of Stock,34.0
B,2148.0,3.0133739412994,In Stock,23.0
D,4943.0,3.0331949635038105,Out of Stock,14.0
B,1425.0,3.008123461568122,Out of Stock,25.0
D,1083.0,3.2856516321952367,Out of Stock,28.0
B,398.0,2.1283051086160096,Out of Stock,20.0
C,4902.0,3.965778543877458,Out of Stock,31.0
B,1735.0,3.5087107241986657,In Stock,20.0
C,7213.0,3.049443956802076,In Stock,7.0
B,284.0,2.991245012307333,Out of Stock,7.0
D,2655.0,3.0212522539461233,In Stock,32.0
C,9029.0,1.1550305487835026,In Stock,24.703809394092314
B,1690.0,4.768949677623761,Out of Stock,11.0
B,3837.0,3.0255742449982828,Out of Stock,18.0
C,6216.0,1.912289774361827,In Stock,35.0
C,6135.0,4.166996242368398,Out of Stock,40.0
C,5325.0,2.175326498491873,Out of Stock,11.0
D,9569.0,3.0793655246171365,Out of Stock,32.0
C,6916.0,4.33207349645741,In Stock,42.0
C,6993.0,3.20979382373768,Out of Stock,40.0
A,1628.0,3.004198264656704,Out of Stock,11.0
C,7891.0,2.2022896033094472,In Stock,47.0
C,5016.981984046837,3.0427708899976347,Out of Stock,36.0
B,9780.0,3.074274387034467,In Stock,15.0
A,8325.0,3.068565088447291,Out of Stock,31.0
C,2570.0,3.0141097772881427,Out of Stock,16.0
B,868.0,3.001836566526016,Out of Stock,21.0
C,9303.0,3.069460295752197,Out of Stock,13.0
C,4147.0,4.341512883470044,In Stock,21.0
C,889.0,3.004003216272685,In Stock,26.0
D,568.0,4.482026662167312,Out of Stock,3.0
C,1466.0,2.5340613320685823,In Stock,37.0
C,7111.0,3.055736836222803,In Stock,24.61422245597093
D,5016.988200922512,4.923387095620516,In Stock,42.0
C,8984.0,2.1375805383576907,In Stock,22.0
B,5655.0,3.0501399496904686,In Stock,41.0
C,5016.99086412016,3.0464036557269885,In Stock,45.0
B,8082.0,3.0547421451494614,Out of Stock,2.0
C,5016.955424155697,3.3686373810108745,In Stock,9.0
B,2137.0,3.0145067003166974,In Stock,26.0
B,7731.0,4.365546101525959,In Stock,32.0
A,7539.0,3.544582892642101,In Stock,29.0
C,7340.0,3.0576429245266747,In Stock,24.624922444245186
C,4672.0,3.331715957340853,In Stock,49.0
A,7180.0,3.0471828393929474,Out of Stock,2.0
B,4734.0,2.732656991237321,Out of Stock,0.0
C,500.0,3.007622880922777,In Stock,43.0
B,7257.0,3.0538749298098073,In Stock,17.0
C,3867.0,3.038362837740074,In Stock,49.0
C,7889.0,4.731517334225362,In Stock,32.0
B,1028.0,3.0084344491601964,In Stock,34.0
D,6690.0,1.589540662872742,Out of Stock,5.0
C,2359.0,4.368024012998475,In Stock,11.0
C,8785.0,3.0687282604765596,In Stock,22.0
B,5164.0,3.040355811975562,In Stock,27.0
C,6036.0,3.046456613248132,In Stock,24.0
D,7147.0,3.052534945849224,Out of Stock,16.0
C,5707.0,1.9189810492587636,In Stock,30.0
D,8421.0,1.651472186334049,Out of Stock,4.0
B,1924.0,3.0102899800339693,Out of Stock,20.0
C,2642.0,3.009042387394258,Out of Stock,2.0
B,1889.0,3.08117485255276,Out of Stock,41.0
C,2328.0,1.4576157231006155,In Stock,26.0
B,7799.0,1.6778582085029523,In Stock,21.0
C,3867.0,3.029031279490216,In Stock,26.0
B,1940.0,1.198293259307524,Out of Stock,4.0
B,8282.0,2.115695884345242,In Stock,25.0
C,8773.0,3.065804617562691,Out of Stock,15.0
C,6566.0,3.0492797496557764,In Stock,20.0
C,9346.0,3.683532001015229,In Stock,39.0
C,5961.0,3.037322524873454,Out of Stock,3.0
D,8933.0,3.0671212089985684,Out of Stock,15.0
C,4374.0,3.0312915529708784,Out of Stock,21.0
C,5016.970174350942,3.0378822070140745,In Stock,24.0
C,5016.971948097126,1.1562068663883425,In Stock,26.0
B,796.0,3.0000030499608012,Out of Stock,18.0
B,2302.0,3.009427247806172,Out of Stock,10.0
C,6806.0,3.0504947343021986,Out of Stock,18.0
D,934.0,4.186910590192896,Out of Stock,9.0
C,3818.0,4.698912084003331,Out of Stock,21.0
C,6281.0,1.4977180700077564,In Stock,43.0
A,8574.0,3.0680974209486327,Out of Stock,24.682561602390685
B,684.0,2.334876059440285,Out of Stock,24.313988847314036
D,4304.0,4.590515555651416,In Stock,1.0
A,9221.0,4.755403019596821,In Stock,17.0
A,5016.9464204107435,3.028200135839404,Out of Stock,0.0
D,3740.0,3.611900529725685,In Stock,16.0
D,440.0,1.003436632335775,Out of Stock,10.0
C,2352.0,4.463197134493699,In Stock,37.0
B,1519.0,3.0048482132705234,In Stock,15.0
A,1089.0,3.0081649687966454,In Stock,32.0
C,8473.0,3.064909221376688,Out of Stock,19.0
B,1786.0,3.0067128253852258,Out of Stock,14.0
C,2993.0,3.0286029356597135,Out of Stock,43.0
C,6961.0,3.525718598856852,Out of Stock,16.0
B,1167.0,2.507280421717329,In Stock,47.0
C,126.0,2.996404154674591,Out of Stock,23.0
B,7441.0,3.04974848643099,In Stock,3.0
D,2242.0,4.464652126339724,Out of Stock,24.0
A,6244.0,3.0551069716502925,In Stock,41.0
C,4477.0,4.066780091441775,In Stock,37.0
B,474.0,2.991220679598444,Out of Stock,3.0
C,4661.0,2.102019402424812,In Stock,19.0
C,3793.0,2.055446765856242,In Stock,22.0
C,5506.0,3.04403417152283,Out of Stock,29.0
C,8437.0,3.0751361052666786,In Stock,45.0
D,8699.0,4.169566882828471,In Stock,30.0
B,187.0,1.748495445902603,Out of Stock,36.0
D,2952.0,3.0245577687701335,In Stock,34.0
C,5754.0,3.046496233115801,In Stock,30.0
C,6194.0,1.3518798216034758,Out of Stock,45.0
C,9201.0,3.068981899485584,In Stock,14.0
C,7054.0,3.049323638249181,In Stock,10.0
C,2514.0,4.578985000049446,Out of Stock,2.0
C,4773.0,2.786519202005999,In Stock,27.0
C,6258.0,3.042662822927642,Out of Stock,10.0
C,7028.0,3.115534583434127,Out of Stock,34.0
C,4531.0,3.0411052793529576,In Stock,42.0
C,1094.0,3.0146390737195214,In Stock,48.0
D,3922.0,3.0288705345969866,Out of Stock,24.46525062208992
C,6942.0,3.0543138217014087,In Stock,24.60632788032434
C,9731.0,2.1834264982629024,In Stock,12.0
C,4579.0,3.034403623878476,In Stock,24.495946556666073
A,1034.0,3.0045822271037315,In Stock,24.330347291274112
B,218.0,2.9979831183068795,Out of Stock,25.0
C,7847.0,4.657849083891276,Out of Stock,46.0
D,4565.0,3.038946031128152,Out of Stock,36.0
C,5824.0,4.146355761675798,Out of Stock,11.0
A,4611.0,4.37048124208564,Out of Stock,10.0
C,2462.0,2.914034020509053,Out of Stock,14.0
C,6129.0,3.373470881731988,Out of Stock,31.0
A,9599.0,3.0812675448178264,In Stock,36.0
C,6566.0,4.554351229749534,In Stock,24.0
C,5615.0,2.429237788545331,Out of Stock,13.0
D,8075.0,3.0732826610083395,In Stock,48.0
C,8968.0,3.898796613606577,Out of Stock,7.0
C,9714.0,3.0716977439639925,Out of Stock,10.0
C,5941.0,3.05134417640196,Out of Stock,38.0
C,3770.0,3.0217603682000846,Out of Stock,10.0
C,4221.0,3.465892987922365,In Stock,32.0
C,8086.0,3.061653514811069,In Stock,19.0
C,5672.0,3.0385368209159958,Out of Stock,12.0
C,6479.0,2.8198421968953298,In Stock,32.0
C,4793.0,2.705174087845628,In Stock,28.0
B,9379.0,1.865337851101302,In Stock,23.0
C,8215.0,2.290265230464118,Out of Stock,13.0
A,5016.9700852602,3.0379105416741448,In Stock,24.0
D,282.0,2.99768289917713,Out of Stock,23.0
C,4844.0,3.7828755089715353,Out of Stock,49.0
B,5638.0,3.0382473961385665,In Stock,12.0
C,8823.0,1.1348564209434389,Out of Stock,24.694183705558466
C,4690.0,3.9159657435252897,In Stock,22.0
C,3475.0,4.720175684741123,Out of Stock,6.0
C,4609.0,3.0267566240293213,In Stock,5.0
C,9265.0,3.0731570840604436,In Stock,23.0
C,5724.0,3.0393830463243514,Out of Stock,13.0
B,1503.0,2.8694291378048606,Out of Stock,49.0
C,4119.0,3.026691614513148,In Stock,15.0
C,5016.97902707226,3.0415553757090064,Out of Stock,33.0
B,3216.0,3.0243952651875885,In Stock,28.0
B,4799.0,3.042948429896743,In Stock,41.0
C,3557.0,3.033719810634481,In Stock,44.0
C,3496.0,1.929425193312156,In Stock,41.0
B,9572.0,3.07740221569313,Out of Stock,27.0
C,3010.0,4.341961604746594,Out of Stock,41.0
B,1121.0,3.006393076385433,Out of Stock,27.0
D,5950.0,4.415305570246785,In Stock,18.0
B,945.0,4.128949867087271,In Stock,34.0
C,7711.0,1.4110873677443294,Out of Stock,19.0
B,1762.0,2.8448276824894627,In Stock,1.0
C,3321.0,3.599726301535442,In Stock,24.43718125091421
B,1839.0,3.957731684835199,In Stock,39.0
D,6313.0,1.5522474841308491,In Stock,10.0
C,2849.0,1.8035000587695875,Out of Stock,40.0
C,3193.0,2.390867431736814,In Stock,24.431198431746143
C,6483.0,4.263628413198943,In Stock,34.0
D,6433.0,3.0420529911977314,In Stock,5.0
C,9519.0,3.060620618940357,In Stock,12.0
C,3280.0,3.023707833357355,In Stock,25.0
C,4105.0,3.027397736913274,Out of Stock,17.0
C,5258.0,3.0403389619882684,Out of Stock,25.0
C,5016.973187094979,3.742960557927913,Out of Stock,27.0
C,9326.0,3.0656018943528682,Out of Stock,3.0
D,8619.0,3.072180941817525,In Stock,34.0
D,6259.0,3.0487210525325708,Out of Stock,25.0
B,134.0,2.3056786008194177,Out of Stock,45.0
A,7914.0,3.0533493778799,Out of Stock,2.0
D,9463.0,3.075513543535736,In Stock,24.724092556407502
D,9295.0,3.07408583201369,In Stock,24.716247289224142
A,2838.0,3.0200361316248365,Out of Stock,25.0
C,6490.0,3.0445987789839855,Out of Stock,10.0
D,4356.0,3.0379868668188417,In Stock,38.0
B,1307.0,3.0091578302460467,In Stock,30.0
C,7467.0,4.204570586789588,In Stock,48.0
C,5883.0,3.5432575144489182,Out of Stock,6.0
A,1411.0,2.2838450072484027,In Stock,9.0
B,9911.0,3.070499717611483,In Stock,3.0
A,2969.0,1.0169582977369274,Out of Stock,23.0
B,2896.0,3.01359035654087,In Stock,8.0
B,604.0,3.000023784317797,Out of Stock,22.0
D,323.0,4.157982202910244,Out of Stock,0.0
C,1057.0,3.001794793688738,Out of Stock,17.0
C,3965.0,1.030506535444616,Out of Stock,22.0
B,1577.0,3.004930325995673,In Stock,14.0
D,8808.0,2.536594309582935,Out of Stock,13.0
C,2040.0,3.152110023144844,In Stock,24.377341651261005
C,4737.0,3.035747271289139,In Stock,24.50332468919579
C,5750.0,4.498982060667707,Out of Stock,13.0
B,1568.0,4.113798157549822,In Stock,48.0
B,8260.0,1.2885826856726457,Out of Stock,16.0
C,6212.0,3.0422632235352483,Out of Stock,10.0
B,2186.0,3.0133146538431173,Out of Stock,22.0
C,6944.0,3.059744062514738,In Stock,38.0
A,5343.0,3.0347745075432173,Out of Stock,20.0
C,8683.0,3.074762990733291,In Stock,39.0
C,4509.0,2.9483364518679456,In Stock,37.0
C,9631.0,1.1113414969003457,In Stock,23.0
B,5904.0,4.421146603344385,Out of Stock,31.0
C,6639.0,4.534516148143291,In Stock,33.0
B,997.0,4.437430898394501,In Stock,37.0
B,387.0,3.63432167308444,Out of Stock,17.0
C,7000.0,4.690735015682396,In Stock,8.0
C,7579.0,3.0578125825077738,Out of Stock,20.0
C,750.0,3.005698202460065,Out of Stock,33.0
C,8024.0,2.510680056863793,Out of Stock,12.0
C,3187.0,4.317107463046783,In Stock,20.0
A,3770.0,3.033119660165567,In Stock,38.0
C,5774.0,4.423889888977504,In Stock,7.0
C,6617.0,3.613701308184707,In Stock,13.0
B,1249.0,3.000567677880281,Out of Stock,10.0
A,3986.0,3.0300859965529967,Out of Stock,26.0
B,2066.0,3.0204097598371766,Out of Stock,42.0
B,7274.0,1.9050049332868788,In Stock,7.0
C,4101.0,3.025338412247055,Out of Stock,12.0
C,9418.0,3.9367554137820058,In Stock,9.0
C,7715.0,3.067436960560167,In Stock,41.0
B,665.0,3.0005230581066527,Out of Stock,22.0
C,5016.988103367194,4.726100541071982,Out of Stock,42.0
A,8604.0,3.659524202196421,Out of Stock,48.0
B,9122.0,3.588629928008624,In Stock,45.0
C,7335.0,4.972969857858084,In Stock,28.0
A,6286.0,4.315610567514287,In Stock,21.0
C,4815.0,3.036408455663603,Out of Stock,24.506965726468838
B,4242.0,1.2409129226548612,Out of Stock,23.0
C,9513.0,3.080934729749335,In Stock,37.0
B,1558.0,2.1260489691608795,In Stock,34.0
C,7381.0,3.0606059181260346,Out of Stock,31.0
B,972.0,4.58130917569972,Out of Stock,24.32745626628676
D,5051.0,1.441588656564048,Out of Stock,24.51798207980583
B,3003.0,2.716204723065629,Out of Stock,7.0
B,778.0,2.182400374460673,In Stock,45.0
B,9470.0,3.066011040392931,Out of Stock,1.0
A,3534.0,3.025632813966119,In Stock,24.447130954685168
B,1535.0,4.637649325585819,Out of Stock,7.0
B,968.0,3.0039981562144433,In Stock,24.32726423323514
D,3284.0,3.023471800961765,In Stock,24.435452648918595
B,5693.0,3.0395197943853787,In Stock,14.0
D,7759.0,3.0671954832176844,Out of Stock,39.0
A,2562.0,1.153528399592458,In Stock,35.0
D,644.0,3.010461296428609,Out of Stock,47.0
C,5212.0,2.11340645709965,Out of Stock,42.0
B,7416.0,3.1709437574344688,In Stock,34.0
D,3690.0,3.0186167223236113,Out of Stock,4.0
B,9095.0,3.06973494292966,In Stock,18.0
C,6510.0,4.308675606337342,Out of Stock,7.0
C,6262.0,3.043074965327075,In Stock,11.0
C,9639.0,3.0815752617360865,In Stock,36.0
C,3471.0,3.0232867580166887,Out of Stock,20.0
C,4587.0,2.7120587532119904,Out of Stock,11.0
C,3620.0,3.0263286187580642,In Stock,24.451148343381593
C,5633.0,3.0515660895446244,In Stock,45.0
C,5857.0,2.672355687152289,Out of Stock,7.0
B,357.0,1.4769274484803503,In Stock,21.0
C,3215.0,1.0841746532617873,Out of Stock,31.0
B,339.0,3.3881994544507443,Out of Stock,24.297880631460803
C,7515.0,3.049550172977142,In Stock,1.0
C,7409.0,3.057599849565006,Out of Stock,23.0
D,9154.0,4.271334932470041,Out of Stock,24.70966168531993
C,8447.0,3.070763535038537,In Stock,34.0
C,5141.0,3.038924219801653,In Stock,24.0
A,4154.0,3.0403843796155616,In Stock,48.0
C,3272.0,3.271867653450437,In Stock,46.0
C,8292.0,3.736457649814191,Out of Stock,24.669391953401636
B,124.0,2.9915213833739998,Out of Stock,11.0
B,423.0,2.1078381855077444,Out of Stock,7.0
B,162.0,3.0019692297197627,In Stock,36.0
C,3516.0,3.019599809942871,In Stock,10.0
A,3772.0,3.0254387284257263,Out of Stock,19.0
B,1493.0,3.5567681248311263,Out of Stock,18.0
D,8222.0,3.0733160834452407,Out of Stock,45.0
D,2511.0,3.632099331577597,In Stock,33.0
C,9439.0,2.651170105455797,Out of Stock,2.0
C,9713.0,4.248103068220118,Out of Stock,46.0
C,5016.97810665269,3.4863670130155286,In Stock,32.0
C,6953.0,2.535200273068939,In Stock,48.0
C,3564.0,3.0350207352198186,Out of Stock,47.0
C,9035.0,4.639565427240969,In Stock,18.0
C,8551.0,3.0659520280672745,In Stock,20.0
C,3600.0,3.0186848672342736,In Stock,6.0
C,6315.0,3.0490477752636584,Out of Stock,24.577035914807535
B,1089.0,2.4497214414497708,In Stock,6.0
C,2903.0,3.016475623778136,In Stock,15.0
C,5245.0,1.1488591245909232,In Stock,26.0
D,789.0,3.0068175283286007,Out of Stock,35.0
C,7352.0,4.390909091982623,Out of Stock,6.0
D,6744.0,3.0584413450953063,In Stock,39.0
C,8673.0,3.061736492712599,Out of Stock,7.0
C,9147.0,4.771918219932086,In Stock,17.0
D,1669.0,2.105550917462175,Out of Stock,46.0
B,1307.0,3.004714414515303,Out of Stock,19.0
B,2763.0,3.287226166271415,In Stock,24.411113552286402
D,5669.0,3.0344189023094947,In Stock,2.0
C,6470.0,3.0594349367625364,Out of Stock,47.0
B,5016.973091657866,2.9504628327415228,In Stock,27.0
